Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_YuJ_2015_crc_seed2,2,1,SELBAL,0.6011011011011012,NA,8,1,334.601,252
Empirical,cmg_YuJ_2015_crc_seed2,2,1,CLR-LASSO,0.7467467467467467,NA,9,9,0.24799999999999045,252
Empirical,cmg_YuJ_2015_crc_seed2,2,1,Coda-LASSO,0.7882882882882883,NA,74,1,95.70100000000002,252
Empirical,cmg_YuJ_2015_crc_seed2,2,1,glmnet4,0.8178178178178178,0.6437246963562753,74,74,95.70100000000002,252
Empirical,cmg_YuJ_2015_crc_seed2,2,1,pls2,0.8758758758758758,0.6639676113360324,74,74,95.70100000000002,252
Empirical,cmg_YuJ_2015_crc_seed2,2,1,ranger1,0.8478478478478478,0.5951417004048583,74,74,95.70100000000002,252
Empirical,cmg_YuJ_2015_crc_seed2,2,1,rangerE5,0.8428428428428428,0.611336032388664,74,74,95.70100000000002,252
Empirical,cmg_YuJ_2015_crc_seed2,2,1,svmRadial3,0.8448448448448448,0.6761133603238867,74,74,95.70100000000002,252
Empirical,cmg_YuJ_2015_crc_seed2,2,1,DCV-ridgeRegression,0.8768768768768769,0.6376518218623481,74,74,95.70100000000002,252
Empirical,cmg_YuJ_2015_crc_seed2,2,1,DCV-ridgeEnsemble,0.8468468468468469,0.6700404858299596,74,74,95.70100000000002,252
Empirical,cmg_YuJ_2015_crc_seed2,2,1,DCV,0.8468468468468469,0.6700404858299596,74,74,95.70100000000002,252
Empirical,cmg_YuJ_2015_crc_seed2,2,2,SELBAL,0.6963562753036437,NA,10,1,217.23500000000013,248
Empirical,cmg_YuJ_2015_crc_seed2,2,2,CLR-LASSO,0.7864372469635628,NA,6,6,0.16899999999986903,248
Empirical,cmg_YuJ_2015_crc_seed2,2,2,Coda-LASSO,0.8512145748987855,NA,94,1,35.014000000000124,248
Empirical,cmg_YuJ_2015_crc_seed2,2,2,glmnet4,0.9038461538461539,0.7813202878992354,94,94,35.014000000000124,248
Empirical,cmg_YuJ_2015_crc_seed2,2,2,pls2,0.8744939271255061,0.7855696934644303,94,94,35.014000000000124,248
Empirical,cmg_YuJ_2015_crc_seed2,2,2,ranger1,0.853744939271255,0.82399106741212,94,94,35.014000000000124,248
Empirical,cmg_YuJ_2015_crc_seed2,2,2,rangerE5,0.8734817813765183,0.8258547008547008,94,94,35.014000000000124,248
Empirical,cmg_YuJ_2015_crc_seed2,2,2,svmRadial3,0.8502024291497976,0.8420490328385065,94,94,35.014000000000124,248
Empirical,cmg_YuJ_2015_crc_seed2,2,2,DCV-ridgeRegression,0.8724696356275304,0.8097005333847439,94,94,35.014000000000124,248
Empirical,cmg_YuJ_2015_crc_seed2,2,2,DCV-ridgeEnsemble,0.8876518218623481,0.8237902448428764,94,94,35.014000000000124,248
Empirical,cmg_YuJ_2015_crc_seed2,2,2,DCV,0.8734817813765183,0.8258547008547008,94,94,35.014000000000124,248
