Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ThomasAM_2019_crc_seed12,12,1,SELBAL,0.68625,NA,5,1,176.31,235
Empirical,cmg_ThomasAM_2019_crc_seed12,12,1,CLR-LASSO,0.455,NA,12,12,0.18700000000001182,235
Empirical,cmg_ThomasAM_2019_crc_seed12,12,1,Coda-LASSO,0.7175,NA,129,1,29.995000000000005,235
Empirical,cmg_ThomasAM_2019_crc_seed12,12,1,glmnet4,0.6975,0.61,129,129,29.995000000000005,235
Empirical,cmg_ThomasAM_2019_crc_seed12,12,1,pls2,0.7025,0.71,129,129,29.995000000000005,235
Empirical,cmg_ThomasAM_2019_crc_seed12,12,1,ranger1,0.72875,0.505,129,129,29.995000000000005,235
Empirical,cmg_ThomasAM_2019_crc_seed12,12,1,rangerE5,0.715,0.545,129,129,29.995000000000005,235
Empirical,cmg_ThomasAM_2019_crc_seed12,12,1,svmRadial3,0.7025,0.48,129,129,29.995000000000005,235
Empirical,cmg_ThomasAM_2019_crc_seed12,12,1,DCV-ridgeRegression,0.6950000000000001,0.56,129,129,29.995000000000005,235
Empirical,cmg_ThomasAM_2019_crc_seed12,12,1,DCV-ridgeEnsemble,0.705,0.5650000000000001,129,129,29.995000000000005,235
Empirical,cmg_ThomasAM_2019_crc_seed12,12,1,DCV,0.7025,0.71,129,129,29.995000000000005,235
Empirical,cmg_ThomasAM_2019_crc_seed12,12,2,SELBAL,0.56875,NA,6,1,404.51099999999997,236
Empirical,cmg_ThomasAM_2019_crc_seed12,12,2,CLR-LASSO,0.5875,NA,18,18,0.1999999999998181,236
Empirical,cmg_ThomasAM_2019_crc_seed12,12,2,Coda-LASSO,0.665,NA,146,1,27.28800000000001,236
Empirical,cmg_ThomasAM_2019_crc_seed12,12,2,glmnet4,0.605,0.78,146,146,27.28800000000001,236
Empirical,cmg_ThomasAM_2019_crc_seed12,12,2,pls2,0.6275,0.7949999999999999,146,146,27.28800000000001,236
Empirical,cmg_ThomasAM_2019_crc_seed12,12,2,ranger1,0.6575,0.78,146,146,27.28800000000001,236
Empirical,cmg_ThomasAM_2019_crc_seed12,12,2,rangerE5,0.6425,0.795,146,146,27.28800000000001,236
Empirical,cmg_ThomasAM_2019_crc_seed12,12,2,svmRadial3,0.5525,0.78,146,146,27.28800000000001,236
Empirical,cmg_ThomasAM_2019_crc_seed12,12,2,DCV-ridgeRegression,0.6025,0.77,146,146,27.28800000000001,236
Empirical,cmg_ThomasAM_2019_crc_seed12,12,2,DCV-ridgeEnsemble,0.6125,0.7750000000000001,146,146,27.28800000000001,236
Empirical,cmg_ThomasAM_2019_crc_seed12,12,2,DCV,0.6425,0.795,146,146,27.28800000000001,236
