Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_FengQ-2015_crc_seed13,13,1,SELBAL,0.677536231884058,NA,8,1,344.23,269
Empirical,cmg_FengQ-2015_crc_seed13,13,1,CLR-LASSO,0.88115942028985506,NA,25,25,0.2179999999999609,269
Empirical,cmg_FengQ-2015_crc_seed13,13,1,Coda-LASSO,0.748550724637681,NA,242,1,59.733000000000004,269
Empirical,cmg_FengQ-2015_crc_seed13,13,1,glmnet4,0.9188405797101449,0.7961647727272727,242,242,59.733000000000004,269
Empirical,cmg_FengQ-2015_crc_seed13,13,1,pls2,0.9043478260869565,0.836126893939394,242,242,59.733000000000004,269
Empirical,cmg_FengQ-2015_crc_seed13,13,1,ranger1,0.9202898550724637,0.8195549242424243,242,242,59.733000000000004,269
Empirical,cmg_FengQ-2015_crc_seed13,13,1,rangerE5,0.9427536231884058,0.8057291666666666,242,242,59.733000000000004,269
Empirical,cmg_FengQ-2015_crc_seed13,13,1,svmRadial3,0.9217391304347826,0.8226325757575758,242,242,59.733000000000004,269
Empirical,cmg_FengQ-2015_crc_seed13,13,1,DCV-ridgeRegression,0.9217391304347826,0.8300189393939394,242,242,59.733000000000004,269
Empirical,cmg_FengQ-2015_crc_seed13,13,1,DCV-ridgeEnsemble,0.9347826086956521,0.8178503787878788,242,242,59.733000000000004,269
Empirical,cmg_FengQ-2015_crc_seed13,13,1,DCV,0.9043478260869565,0.836126893939394,242,242,59.733000000000004,269
Empirical,cmg_FengQ-2015_crc_seed13,13,2,SELBAL,0.6626928471248247,NA,4,1,225.337,270
Empirical,cmg_FengQ-2015_crc_seed13,13,2,CLR-LASSO,0.8008415147265077,NA,26,26,0.18000000000029104,270
Empirical,cmg_FengQ-2015_crc_seed13,13,2,Coda-LASSO,0.8134642356241234,NA,203,1,49.06899999999996,270
Empirical,cmg_FengQ-2015_crc_seed13,13,2,glmnet4,0.8288920056100981,0.9762626262626263,203,203,49.06899999999996,270
Empirical,cmg_FengQ-2015_crc_seed13,13,2,pls2,0.8569424964936886,0.9825757575757575,203,203,49.06899999999996,270
Empirical,cmg_FengQ-2015_crc_seed13,13,2,ranger1,0.8366058906030855,0.9409090909090909,203,203,49.06899999999996,270
Empirical,cmg_FengQ-2015_crc_seed13,13,2,rangerE5,0.8681626928471249,0.946969696969697,203,203,49.06899999999996,270
Empirical,cmg_FengQ-2015_crc_seed13,13,2,svmRadial3,0.8345021037868162,0.9643939393939394,203,203,49.06899999999996,270
Empirical,cmg_FengQ-2015_crc_seed13,13,2,DCV-ridgeRegression,0.8050490883590463,0.976010101010101,203,203,49.06899999999996,270
Empirical,cmg_FengQ-2015_crc_seed13,13,2,DCV-ridgeEnsemble,0.844319775596073,0.9818181818181818,203,203,49.06899999999996,270
Empirical,cmg_FengQ-2015_crc_seed13,13,2,DCV,0.8569424964936886,0.9825757575757575,203,203,49.06899999999996,270
