Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,selbal_HIV_16s_seed9,9,1,SELBAL,0.6160714285714286,NA,10,1,22.518,60
Empirical,selbal_HIV_16s_seed9,9,1,CLR-LASSO,0.7756696428571428,NA,3,3,0.14399999999999835,60
Empirical,selbal_HIV_16s_seed9,9,1,Coda-LASSO,0.7377232142857143,NA,11,1,40.518,60
Empirical,selbal_HIV_16s_seed9,9,1,glmnet4,0.7767857142857143,0.6566220238095238,11,11,40.518,60
Empirical,selbal_HIV_16s_seed9,9,1,pls2,0.7410714285714286,0.5677083333333333,11,11,40.518,60
Empirical,selbal_HIV_16s_seed9,9,1,ranger1,0.7287946428571428,0.6964285714285714,11,11,40.518,60
Empirical,selbal_HIV_16s_seed9,9,1,rangerE5,0.74609375,0.6923363095238095,11,11,40.518,60
Empirical,selbal_HIV_16s_seed9,9,1,svmRadial3,0.7232142857142857,0.5915178571428572,11,11,40.518,60
Empirical,selbal_HIV_16s_seed9,9,1,DCV-ridgeRegression,0.7734375,0.6383928571428572,11,11,40.518,60
Empirical,selbal_HIV_16s_seed9,9,1,DCV-ridgeEnsemble,0.7566964285714286,0.6744791666666667,11,11,40.518,60
Empirical,selbal_HIV_16s_seed9,9,1,DCV,0.7287946428571428,0.6964285714285714,11,11,40.518,60
Empirical,selbal_HIV_16s_seed9,9,2,SELBAL,0.6442307692307693,NA,12,1,25.391999999999996,60
Empirical,selbal_HIV_16s_seed9,9,2,CLR-LASSO,0.6586538461538461,NA,6,6,0.15800000000001546,60
Empirical,selbal_HIV_16s_seed9,9,2,Coda-LASSO,0.6850961538461539,NA,8,1,55.79399999999998,60
Empirical,selbal_HIV_16s_seed9,9,2,glmnet4,0.6694711538461539,0.6897321428571428,8,8,55.79399999999998,60
Empirical,selbal_HIV_16s_seed9,9,2,pls2,0.6682692307692308,0.6986607142857142,8,8,55.79399999999998,60
Empirical,selbal_HIV_16s_seed9,9,2,ranger1,0.6496394230769231,0.7700892857142857,8,8,55.79399999999998,60
Empirical,selbal_HIV_16s_seed9,9,2,rangerE5,0.6610576923076923,0.7488839285714286,8,8,55.79399999999998,60
Empirical,selbal_HIV_16s_seed9,9,2,svmRadial3,0.7055288461538461,0.6808035714285714,8,8,55.79399999999998,60
Empirical,selbal_HIV_16s_seed9,9,2,DCV-ridgeRegression,0.6646634615384616,0.7522321428571428,8,8,55.79399999999998,60
Empirical,selbal_HIV_16s_seed9,9,2,DCV-ridgeEnsemble,0.65625,0.7477678571428572,8,8,55.79399999999998,60
Empirical,selbal_HIV_16s_seed9,9,2,DCV,0.6496394230769231,0.7700892857142857,8,8,55.79399999999998,60
