Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Permuted,WGS_meanShift1_permuteTRUE_seed1,1,1,CLR-LASSO,0.6228,16,16,0.577,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,1,1,Coda-LASSO,0.5844,2,1,87.52199999999999,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.5680000000000001,100,414,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.4356,100,414,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,1,2,DCV-rfRFE,0.4124,84,188,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,1,2,CLR-LASSO,0.5,0,0,0.5579999999999927,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,1,2,Coda-LASSO,0.5412,2,1,86.08799999999997,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.5268,34,70,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.5248,34,70,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,1,2,DCV-rfRFE,0.532,25,37,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,2,1,CLR-LASSO,0.5,0,0,0.38400000000001455,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,2,1,Coda-LASSO,0.5668,2,1,78.61200000000008,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.5256,133,688,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.4828,133,688,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,2,2,DCV-rfRFE,0.4752,107,260,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,2,2,CLR-LASSO,0.4884,44,44,0.5160000000000764,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,2,2,Coda-LASSO,0.5424,3,1,75.76300000000037,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.594,67,250,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.4228,67,250,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,2,2,DCV-rfRFE,0.4184,60,133,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,3,1,CLR-LASSO,0.5,0,0,0.44699999999966167,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,3,1,Coda-LASSO,0.534,2,1,80.82400000000007,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.542,67,285,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.4316,67,285,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,3,2,DCV-rfRFE,0.4496,48,108,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,3,2,CLR-LASSO,0.5,0,0,0.5639999999998508,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,3,2,Coda-LASSO,0.49319999999999997,2,1,74.47200000000021,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.4944,100,486,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.4924,100,486,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,3,2,DCV-rfRFE,0.4916,74,146,NA,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,4,1,CLR-LASSO,0.5792,39,39,0.6059999999997672,177,TRUE,1
Permuted,WGS_meanShift1_permuteTRUE_seed1,4,1,Coda-LASSO,0.5648,3,1,74.23099999999977,177,TRUE,1
