Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_RubelMA-2020_STH_seed4,4,1,CLR-LASSO,0.8054587688734031,20,20,0.36400000000000077,132
Empirical,cmg_RubelMA-2020_STH_seed4,4,1,Coda-LASSO,0.8037166085946573,29,1,53.244,132
Empirical,cmg_RubelMA-2020_STH_seed4,4,2,DCV-ridgeRegression,0.7984901277584204,74,383,NA,132
Empirical,cmg_RubelMA-2020_STH_seed4,4,2,DCV-ridgeEnsemble,0.8124274099883856,74,383,NA,132
Empirical,cmg_RubelMA-2020_STH_seed4,4,2,DCV-rfRFE,0.8211382113821138,51,115,NA,132
Empirical,cmg_RubelMA-2020_STH_seed4,4,2,CLR-LASSO,0.8480725623582767,2,2,0.30299999999999727,134
Empirical,cmg_RubelMA-2020_STH_seed4,4,2,Coda-LASSO,0.883219954648526,33,1,68.90199999999993,134
Empirical,cmg_RubelMA-2020_STH_seed4,4,2,DCV-ridgeRegression,0.8877551020408163,100,230,NA,134
Empirical,cmg_RubelMA-2020_STH_seed4,4,2,DCV-ridgeEnsemble,0.8837868480725624,100,230,NA,134
Empirical,cmg_RubelMA-2020_STH_seed4,4,2,DCV-rfRFE,0.8837868480725624,77,105,NA,134
