Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Empirical,WGS_meanShift3_permuteFALSE_seed1,1,1,CLR-LASSO,0.4952,3,3,1.029,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,1,1,Coda-LASSO,0.4904,2,1,117.453,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,1,2,DCV-ridgeRegression,0.5204,67,280,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,0.5347999999999999,67,280,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,1,2,DCV-rfRFE,0.5472,58,171,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,1,2,CLR-LASSO,0.5224,35,35,0.8099999999999454,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,1,2,Coda-LASSO,0.5964,2,1,120.39900000000011,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,1,2,DCV-ridgeRegression,0.5876,67,264,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,0.5740000000000001,67,264,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,1,2,DCV-rfRFE,0.5796,57,161,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,2,1,CLR-LASSO,0.5,0,0,0.7100000000000364,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,2,1,Coda-LASSO,0.4688,2,1,123.4670000000001,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,2,2,DCV-ridgeRegression,0.5952,34,155,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,0.5952,34,155,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,2,2,DCV-rfRFE,0.6236,27,70,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,2,2,CLR-LASSO,0.5,0,0,0.9380000000001019,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,2,2,Coda-LASSO,0.456,2,1,142.07999999999993,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,2,2,DCV-ridgeRegression,0.5988,133,744,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,0.5792,133,744,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,2,2,DCV-rfRFE,0.6196,94,223,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,3,1,CLR-LASSO,0.5,0,0,0.6700000000000728,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,3,1,Coda-LASSO,0.5044,2,1,117.4330000000009,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.668,34,87,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,0.6512,34,87,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,3,2,DCV-rfRFE,0.65,22,33,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,3,2,CLR-LASSO,0.5552,21,21,0.6570000000001528,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,3,2,Coda-LASSO,0.4972,2,1,138.9380000000001,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.636,34,112,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,0.632,34,112,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,3,2,DCV-rfRFE,0.616,23,34,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,4,1,CLR-LASSO,0.5,0,0,0.6019999999998618,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,4,1,Coda-LASSO,0.5816,2,1,138.3099999999995,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.5108,34,140,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,0.5004,34,140,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,4,2,DCV-rfRFE,0.5,28,53,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,4,2,CLR-LASSO,0.5248,4,4,1.1199999999998909,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,4,2,Coda-LASSO,0.5216,2,1,114.28200000000015,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.5632,34,94,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,0.558,34,94,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,4,2,DCV-rfRFE,0.606,24,35,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,5,1,CLR-LASSO,0.5,0,0,0.5799999999999272,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,5,1,Coda-LASSO,0.5588,2,1,124.54900000000089,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,5,2,DCV-ridgeRegression,0.7212000000000001,100,548,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,5,2,DCV-ridgeEnsemble,0.6904,100,548,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,5,2,DCV-rfRFE,0.688,72,164,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,5,2,CLR-LASSO,0.6868,4,4,1.0059999999994034,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,5,2,Coda-LASSO,0.6416,2,1,100.13400000000001,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,5,2,DCV-ridgeRegression,0.6547999999999999,67,291,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,5,2,DCV-ridgeEnsemble,0.6568,67,291,NA,177,FALSE,3
Empirical,WGS_meanShift3_permuteFALSE_seed1,5,2,DCV-rfRFE,0.6648,55,178,NA,177,FALSE,3
