Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Empirical,WGS_meanShift2_permuteFALSE_seed1,1,1,CLR-LASSO,0.5,0,0,1.1460000000000008,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,1,1,Coda-LASSO,0.4936,2,1,120.95899999999999,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,1,2,DCV-ridgeRegression,0.6428,34,89,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,0.3464,34,89,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,1,2,DCV-rfRFE,0.3384,23,34,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,1,2,CLR-LASSO,0.5,0,0,0.8049999999998363,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,1,2,Coda-LASSO,0.536,2,1,122.89800000000014,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,1,2,DCV-ridgeRegression,0.5912,67,293,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,0.392,67,293,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,1,2,DCV-rfRFE,0.42,56,111,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,2,1,CLR-LASSO,0.5,0,0,0.775000000000091,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,2,1,Coda-LASSO,0.4708,2,1,121.63299999999981,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,2,2,DCV-ridgeRegression,0.5704,34,110,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,0.43120000000000003,34,110,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,2,2,DCV-rfRFE,0.4488,33,67,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,2,2,CLR-LASSO,0.5,0,0,1.0329999999999018,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,2,2,Coda-LASSO,0.4592,2,1,132.05399999999963,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,2,2,DCV-ridgeRegression,0.5988,34,74,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,0.406,34,74,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,2,2,DCV-rfRFE,0.4044,23,22,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,3,1,CLR-LASSO,0.5,0,0,0.6629999999995562,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,3,1,Coda-LASSO,0.5012,2,1,122.45799999999963,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.4844,67,249,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,0.4836,67,249,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,3,2,DCV-rfRFE,0.4832,64,172,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,3,2,CLR-LASSO,0.5,0,0,0.7530000000006112,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,3,2,Coda-LASSO,0.4592,2,1,147.3779999999997,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.54,34,100,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,0.4644,34,100,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,3,2,DCV-rfRFE,0.46240000000000003,29,46,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,4,1,CLR-LASSO,0.5,0,0,0.6570000000001528,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,4,1,Coda-LASSO,0.508,2,1,141.14799999999923,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.5892000000000001,34,87,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,0.4048,34,87,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,4,2,DCV-rfRFE,0.4068,25,33,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,4,2,CLR-LASSO,0.5272,15,15,0.9990000000007058,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,4,2,Coda-LASSO,0.5228,2,1,106.34200000000055,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.6335999999999999,34,64,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,0.36,34,64,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,4,2,DCV-rfRFE,0.3744,21,24,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,5,1,CLR-LASSO,0.5,0,0,0.6159999999999854,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,5,1,Coda-LASSO,0.558,2,1,134.90999999999985,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,5,2,DCV-ridgeRegression,0.4916,100,701,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,5,2,DCV-ridgeEnsemble,0.47800000000000004,100,701,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,5,2,DCV-rfRFE,0.482,100,374,NA,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,5,2,CLR-LASSO,0.5784,13,13,0.9539999999997235,177,FALSE,2
Empirical,WGS_meanShift2_permuteFALSE_seed1,5,2,Coda-LASSO,0.4636,2,1,113.40999999999985,177,FALSE,2
