Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,CLR-LASSO,0.8877551020408163,18,18,0.4660000000000011,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,Coda-LASSO,0.8809523809523809,25,1,96.162,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-ridgeRegression,0.8752834467120181,50,302,NA,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-ridgeEnsemble,0.8815192743764172,50,302,NA,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-rfRFE,0.8781179138321995,49,255,NA,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,CLR-LASSO,0.8002322880371661,17,17,0.3079999999999927,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,Coda-LASSO,0.8228803716608595,33,1,67.43799999999999,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-ridgeRegression,0.8809523809523809,50,140,NA,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-ridgeEnsemble,0.8693379790940766,50,140,NA,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-rfRFE,0.8583042973286875,41,64,NA,132
