Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,CLR-LASSO,0.4784615384615385,3,3,0.3490000000000002,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,Coda-LASSO,0.5153846153846153,176,1,43.173,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,DCV-ridgeRegression,0.56,145,1201,NA,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,DCV-ridgeEnsemble,0.5415384615384615,145,1201,NA,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,DCV-rfRFE,0.5353846153846153,129,360,NA,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,CLR-LASSO,0.5325443786982249,6,6,0.27099999999995816,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,Coda-LASSO,0.5443786982248521,197,1,33.292000000000144,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,DCV-ridgeRegression,0.5754437869822485,188,1000,NA,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,DCV-ridgeEnsemble,0.5798816568047337,188,1000,NA,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,DCV-rfRFE,0.5769230769230769,188,995,NA,251
