Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Permuted,16S_meanShift3_permuteTRUE_seed1,1,1,CLR-LASSO,0.5,0,0,1.3919999999999995,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,1,1,Coda-LASSO,0.6004,2,1,141.726,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.4532,24,37,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.5584,24,37,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,1,2,DCV-rfRFE,0.5548,17,20,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,1,2,CLR-LASSO,0.4932,11,11,0.60399999999992815,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,1,2,Coda-LASSO,0.588,2,1,86.55299999999988,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.6508,93,399,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.3672,93,399,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,1,2,DCV-rfRFE,0.3708,69,120,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,2,1,CLR-LASSO,0.5,0,0,0.7080000000000837,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,2,1,Coda-LASSO,0.5128,2,1,79.69299999999998,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.5616,93,426,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.462,93,426,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,2,2,DCV-rfRFE,0.4572,85,194,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,2,2,CLR-LASSO,0.5508,1,1,1.3389999999999418,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,2,2,Coda-LASSO,0.5792,2,1,81.52500000000009,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.5188,24,41,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.4804,24,41,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,2,2,DCV-rfRFE,0.4784,15,15,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,3,1,CLR-LASSO,0.5,0,0,0.9220000000000255,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,3,1,Coda-LASSO,0.5599999999999999,2,1,74.71900000000005,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.6044,47,126,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.6112,47,126,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,3,2,DCV-rfRFE,0.6028,33,38,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,3,2,CLR-LASSO,0.5,0,0,0.9390000000003056,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,3,2,Coda-LASSO,0.546,2,1,79.83300000000054,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.5488,93,400,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.4704,93,400,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,3,2,DCV-rfRFE,0.462,78,244,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,4,1,CLR-LASSO,0.5,0,0,1.610000000000582,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,4,1,Coda-LASSO,0.5364,2,1,150.09099999999944,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5796,47,133,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.5868,47,133,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,4,2,DCV-rfRFE,0.5936,36,50,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,4,2,CLR-LASSO,0.524,3,3,1.0410000000001673,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,4,2,Coda-LASSO,0.4684,2,1,57.251000000000204,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5095999999999999,24,39,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.4968,24,39,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,4,2,DCV-rfRFE,0.5132,17,18,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,5,1,CLR-LASSO,0.5176,6,6,0.9780000000000655,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,5,1,Coda-LASSO,0.4852,2,1,75.61499999999978,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.5808,93,408,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.5684,93,408,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,5,2,DCV-rfRFE,0.5828,65,122,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,5,2,CLR-LASSO,0.5068,7,7,0.9040000000004511,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,5,2,Coda-LASSO,0.5584,3,1,64.82500000000073,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.5336,24,52,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.478,24,52,NA,124,TRUE,3
Permuted,16S_meanShift3_permuteTRUE_seed1,5,2,DCV-rfRFE,0.5128,13,16,NA,124,TRUE,3
