Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Empirical,WGS_meanShift1_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,0.4356,34,101,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,3,2,DCV-rfRFE,0.4632,30,46,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,4,1,CLR-LASSO,0.5,0,0,0.7369999999991705,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,4,1,Coda-LASSO,0.548,3,1,147.71500000000015,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.6184,100,390,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,0.3744,100,390,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,4,2,DCV-rfRFE,0.3776,79,178,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,4,2,CLR-LASSO,0.5236,13,13,0.9360000000006039,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,4,2,Coda-LASSO,0.5236,2,1,101.54100000000017,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.6452,34,73,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,0.3428,34,73,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,4,2,DCV-rfRFE,0.382,18,22,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,5,1,CLR-LASSO,0.5,0,0,0.702000000001135,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,5,1,Coda-LASSO,0.558,2,1,124.1989999999987,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,5,2,DCV-ridgeRegression,0.47000000000000003,34,118,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,5,2,DCV-ridgeEnsemble,0.466,34,118,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,5,2,DCV-rfRFE,0.4724,22,35,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,5,2,CLR-LASSO,0.5648,10,10,0.9320000000006985,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,5,2,Coda-LASSO,0.4656,2,1,112.35000000000036,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,5,2,DCV-ridgeRegression,0.542,133,530,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,5,2,DCV-ridgeEnsemble,0.4432,133,530,NA,177,FALSE,1
Empirical,WGS_meanShift1_permuteFALSE_seed1,5,2,DCV-rfRFE,0.45,108,241,NA,177,FALSE,1
