Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Permuted,16S_meanShift4_permuteTRUE_seed1,1,1,CLR-LASSO,0.5,0,0,1.2609999999999992,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,1,1,Coda-LASSO,0.6004,2,1,114.21300000000001,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.4524,24,37,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.5572,24,37,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,1,2,DCV-rfRFE,0.5564,17,20,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,1,2,CLR-LASSO,0.4932,11,11,0.5590000000000828,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,1,2,Coda-LASSO,0.588,2,1,71.32399999999996,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.6656,93,400,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.3348,93,400,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,1,2,DCV-rfRFE,0.3624,72,120,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,2,1,CLR-LASSO,0.5,0,0,0.7089999999998327,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,2,1,Coda-LASSO,0.5128,2,1,71.11999999999989,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.552,93,424,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.4664,93,424,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,2,2,DCV-rfRFE,0.4536,79,193,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,2,2,CLR-LASSO,0.5508,1,1,1.27599999999984,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,2,2,Coda-LASSO,0.5792,2,1,69.79199999999992,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.5916,47,109,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.42,47,109,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,2,2,DCV-rfRFE,0.41960000000000003,31,33,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,3,1,CLR-LASSO,0.5,0,0,0.7840000000001055,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,3,1,Coda-LASSO,0.5599999999999999,2,1,63.205999999999676,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.628,47,126,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.6295999999999999,47,126,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,3,2,DCV-rfRFE,0.6356,33,38,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,3,2,CLR-LASSO,0.5,0,0,0.862999999999829,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,3,2,Coda-LASSO,0.546,2,1,77.94500000000016,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.5696,93,401,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.4476,93,401,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,3,2,DCV-rfRFE,0.456,82,245,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,4,1,CLR-LASSO,0.5,0,0,1.5419999999994616,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,4,1,Coda-LASSO,0.5364,2,1,97.6269999999995,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5896,24,79,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.5868,24,79,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,4,2,DCV-rfRFE,0.5756,24,42,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,4,2,CLR-LASSO,0.524,3,3,0.8789999999999054,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,4,2,Coda-LASSO,0.4684,2,1,35.862999999999374,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5272,70,194,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.482,70,194,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,4,2,DCV-rfRFE,0.4928,48,73,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,5,1,CLR-LASSO,0.5176,6,6,0.9309999999995853,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,5,1,Coda-LASSO,0.4852,2,1,66.48999999999978,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.5871999999999999,93,393,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.576,93,393,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,5,2,DCV-rfRFE,0.5768,60,118,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,5,2,CLR-LASSO,0.5068,7,7,0.8720000000002983,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,5,2,Coda-LASSO,0.5584,3,1,55.15799999999945,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.5588,93,438,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.4516,93,438,NA,124,TRUE,4
Permuted,16S_meanShift4_permuteTRUE_seed1,5,2,DCV-rfRFE,0.4868,68,131,NA,124,TRUE,4
