Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Empirical,16S_meanShift1_permuteFALSE_seed1,1,1,CLR-LASSO,0.544,1,1,2.8210000000000015,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,1,1,Coda-LASSO,0.514,3,1,66.459,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,1,2,DCV-ridgeRegression,0.5448,47,191,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,0.4588,47,191,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,1,2,DCV-rfRFE,0.4672,40,72,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,1,2,CLR-LASSO,0.4736,2,2,1.5699999999999363,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,1,2,Coda-LASSO,0.5088,4,1,64.08299999999997,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,1,2,DCV-ridgeRegression,0.5164,24,43,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,0.4844,24,43,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,1,2,DCV-rfRFE,0.4992,19,23,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,2,1,CLR-LASSO,0.64,1,1,0.7050000000001546,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,2,1,Coda-LASSO,0.4896,2,1,34.27399999999989,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,2,2,DCV-ridgeRegression,0.546,24,53,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,0.4536,24,53,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,2,2,DCV-rfRFE,0.4672,18,20,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,2,2,CLR-LASSO,0.554,3,3,1.41800000000012,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,2,2,Coda-LASSO,0.5792,2,1,64.9350000000004,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,2,2,DCV-ridgeRegression,0.4788,24,64,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,0.4668,24,64,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,2,2,DCV-rfRFE,0.4536,22,29,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,3,1,CLR-LASSO,0.5,0,0,1.2780000000002474,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,3,1,Coda-LASSO,0.5044,2,1,80.89300000000003,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.5952,24,46,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,0.38880000000000003,24,46,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,3,2,DCV-rfRFE,0.424,20,18,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,3,2,CLR-LASSO,0.64,2,2,1.2919999999994616,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,3,2,Coda-LASSO,0.6052,3,1,63.07999999999993,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.5796,93,479,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,0.4088,93,479,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,3,2,DCV-rfRFE,0.3992,67,144,NA,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,4,1,CLR-LASSO,0.5,0,0,1.193000000000211,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,4,1,Coda-LASSO,0.4884,2,1,104.71699999999964,124,FALSE,1
Empirical,16S_meanShift1_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.4888,47,143,NA,124,FALSE,1
