Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Empirical,16S_meanShift6_permuteFALSE_seed1,1,1,CLR-LASSO,0.544,1,1,2.4140000000000015,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,1,1,Coda-LASSO,0.514,3,1,52.54299999999999,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,1,2,DCV-ridgeRegression,1,24,110,NA,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,1,24,110,NA,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,1,2,DCV-rfRFE,1,24,110,NA,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,1,2,CLR-LASSO,0.4736,2,2,1.4210000000000491,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,1,2,Coda-LASSO,0.5088,4,1,49.28200000000004,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,1,2,DCV-ridgeRegression,1,24,84,NA,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,1,24,84,NA,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,1,2,DCV-rfRFE,1,24,84,NA,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,2,1,CLR-LASSO,0.64,1,1,0.6289999999999054,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,2,1,Coda-LASSO,0.4896,2,1,27.795000000000073,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,2,2,DCV-ridgeRegression,0.9996,24,82,NA,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,0.9996,24,82,NA,124,FALSE,6
Empirical,16S_meanShift6_permuteFALSE_seed1,2,2,DCV-rfRFE,0.9996,24,82,NA,124,FALSE,6
