Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Permuted,16S_meanShift5_permuteTRUE_seed1,1,1,CLR-LASSO,0.5,0,0,0.9110000000000014,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,1,1,Coda-LASSO,0.6004,2,1,81.67,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.4576,24,37,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.5524,24,37,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,1,2,DCV-rfRFE,0.5516,16,20,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,1,2,CLR-LASSO,0.4932,11,11,0.5739999999999554,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,1,2,Coda-LASSO,0.588,2,1,70.1919999999999,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.69,70,196,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.3196,70,196,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,1,2,DCV-rfRFE,0.35200000000000004,63,135,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,2,1,CLR-LASSO,0.5,0,0,0.6719999999997981,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,2,1,Coda-LASSO,0.5128,2,1,71.55299999999988,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.5588,24,50,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.4528,24,50,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,2,2,DCV-rfRFE,0.4432,22,34,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,2,2,CLR-LASSO,0.5508,1,1,1.2690000000002328,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,2,2,Coda-LASSO,0.5792,2,1,71.55000000000018,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.5636,24,41,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.44279999999999997,24,41,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,2,2,DCV-rfRFE,0.4212,18,18,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,3,1,CLR-LASSO,0.5,0,0,0.8419999999996435,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,3,1,Coda-LASSO,0.5599999999999999,2,1,62.20100000000002,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.6444,70,383,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.6547999999999999,70,383,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,3,2,DCV-rfRFE,0.62,57,115,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,3,2,CLR-LASSO,0.5,0,0,0.8959999999997308,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,3,2,Coda-LASSO,0.546,2,1,74.66899999999987,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.5932,93,399,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.4344,93,399,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,3,2,DCV-rfRFE,0.4472,84,244,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,4,1,CLR-LASSO,0.5,0,0,1.4299999999993815,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,4,1,Coda-LASSO,0.5364,2,1,91.44499999999971,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5756,24,76,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.5744,24,76,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,4,2,DCV-rfRFE,0.576,22,29,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,4,2,CLR-LASSO,0.524,3,3,0.9539999999997235,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,4,2,Coda-LASSO,0.4684,2,1,29.100999999999658,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5488,70,190,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.4652,70,190,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,4,2,DCV-rfRFE,0.4712,47,72,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,5,1,CLR-LASSO,0.5176,6,6,0.6589999999996508,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,5,1,Coda-LASSO,0.4852,2,1,53.45399999999972,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.418,93,383,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.5748,93,383,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,5,2,DCV-rfRFE,0.5884,61,115,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,5,2,CLR-LASSO,0.5068,7,7,0.5760000000000218,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,5,2,Coda-LASSO,0.5584,3,1,45.28300000000036,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.5692,93,439,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.4432,93,439,NA,124,TRUE,5
Permuted,16S_meanShift5_permuteTRUE_seed1,5,2,DCV-rfRFE,0.4788,67,132,NA,124,TRUE,5
