Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Empirical,WGS_meanShift6_permuteFALSE_seed1,1,1,CLR-LASSO,0.7548,27,27,0.6089999999999982,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,1,1,Coda-LASSO,0.7192,2,1,58.873000000000005,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,1,2,DCV-ridgeRegression,0.9948,100,734,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,0.996,100,734,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,1,2,DCV-rfRFE,0.9964,94,563,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,1,2,CLR-LASSO,0.6816,53,53,0.47199999999998,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,1,2,Coda-LASSO,0.6636,2,1,57.32199999999989,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,1,2,DCV-ridgeRegression,0.988,100,913,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,0.9892,100,913,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,1,2,DCV-rfRFE,0.988,98,771,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,2,1,CLR-LASSO,0.7627999999999999,42,42,0.45699999999987995,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,2,1,Coda-LASSO,0.5804,2,1,61.60600000000022,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,2,2,DCV-ridgeRegression,0.9788,133,1123,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,0.982,133,1123,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,2,2,DCV-rfRFE,0.9748,107,512,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,2,2,CLR-LASSO,0.7428,42,42,0.40499999999974534,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,2,2,Coda-LASSO,0.5976,3,1,76.59900000000016,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,2,2,DCV-ridgeRegression,1,133,1167,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,1,133,1167,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,2,2,DCV-rfRFE,1,129,895,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,3,1,CLR-LASSO,0.8251999999999999,28,28,0.5889999999999418,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,3,1,Coda-LASSO,0.7612,2,1,72.42000000000007,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.992,133,1097,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,0.9924,133,1097,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,3,2,DCV-rfRFE,0.9892,119,585,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,3,2,CLR-LASSO,0.8076,37,37,0.44400000000041473,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,3,2,Coda-LASSO,0.5324,3,1,81.57000000000062,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.9932,100,780,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,0.9984,100,780,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,3,2,DCV-rfRFE,0.9972,92,477,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,4,1,CLR-LASSO,0.714,33,33,0.555000000000291,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,4,1,Coda-LASSO,0.6,2,1,105.13200000000052,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.9876,133,1040,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,0.996,133,1040,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,4,2,DCV-rfRFE,0.996,133,959,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,4,2,CLR-LASSO,0.8191999999999999,29,29,0.7449999999989814,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,4,2,Coda-LASSO,0.5036,2,1,90.35300000000097,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.996,100,839,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,0.996,100,839,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,4,2,DCV-rfRFE,0.9972,94,643,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,5,1,CLR-LASSO,0.714,37,37,0.5730000000003201,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,5,1,Coda-LASSO,0.6328,4,1,96.43099999999868,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,5,2,DCV-ridgeRegression,1,100,929,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,5,2,DCV-ridgeEnsemble,1,100,929,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,5,2,DCV-rfRFE,1,75,279,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,5,2,CLR-LASSO,0.8104,31,31,0.706000000000131,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,5,2,Coda-LASSO,0.7836,2,1,68.29299999999967,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,5,2,DCV-ridgeRegression,0.976,100,769,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,5,2,DCV-ridgeEnsemble,0.986,100,769,NA,177,FALSE,6
Empirical,WGS_meanShift6_permuteFALSE_seed1,5,2,DCV-rfRFE,0.984,98,590,NA,177,FALSE,6
