Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Permuted,WGS_meanShift5_permuteTRUE_seed1,1,1,CLR-LASSO,0.5596,7,7,0.8870000000000005,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,1,1,Coda-LASSO,0.7168,2,1,104.872,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.6432,100,409,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.358,100,409,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,1,2,DCV-rfRFE,0.3552,81,187,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,1,2,CLR-LASSO,0.5,0,0,0.918999999999869,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,1,2,Coda-LASSO,0.6012,2,1,141.30200000000013,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.5048,67,455,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.4964,67,455,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,1,2,DCV-rfRFE,0.4904,58,136,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,2,1,CLR-LASSO,0.5,0,0,0.5949999999997999,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,2,1,Coda-LASSO,0.5784,2,1,98.27200000000039,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.4844,67,211,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.49720000000000003,67,211,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,2,2,DCV-rfRFE,0.4784,47,79,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,2,2,CLR-LASSO,0.5,0,0,0.7519999999999527,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,2,2,Coda-LASSO,0.5104,2,1,112.25900000000001,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.6012,67,247,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.4184,67,247,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,2,2,DCV-rfRFE,0.4256,65,170,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,3,1,CLR-LASSO,0.5,0,0,0.6649999999999636,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,3,1,Coda-LASSO,0.5464,2,1,135.05300000000034,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.5352,133,946,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.4492,133,946,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,3,2,DCV-rfRFE,0.4376,115,358,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,3,2,CLR-LASSO,0.5,0,0,0.8079999999999927,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,3,2,Coda-LASSO,0.5268,2,1,134.41699999999946,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.534,133,970,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.4692,133,970,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,3,2,DCV-rfRFE,0.46,108,291,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,4,1,CLR-LASSO,0.5396,39,39,0.7969999999995707,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,4,1,Coda-LASSO,0.6744,3,1,110.87299999999959,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5851999999999999,67,248,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.5808,67,248,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,4,2,DCV-rfRFE,0.5856,51,74,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,4,2,CLR-LASSO,0.5,0,0,1.1210000000000946,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,4,2,Coda-LASSO,0.494,2,1,181.34599999999955,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5376,34,103,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.45840000000000003,34,103,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,4,2,DCV-rfRFE,0.4728,23,31,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,5,1,CLR-LASSO,0.526,2,2,1.014999999999418,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,5,1,Coda-LASSO,0.5828,2,1,128.68299999999908,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.5604,67,375,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.426,67,375,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,5,2,DCV-rfRFE,0.4068,47,112,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,5,2,CLR-LASSO,0.5,0,0,0.75,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,5,2,Coda-LASSO,0.6784,2,1,187.03099999999904,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.5348,133,771,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.4548,133,771,NA,177,TRUE,5
Permuted,WGS_meanShift5_permuteTRUE_seed1,5,2,DCV-rfRFE,0.456,120,471,NA,177,TRUE,5
