Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Permuted,WGS_meanShift2_permuteTRUE_seed1,1,1,CLR-LASSO,0.6132,12,12,0.934000000000001,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,1,1,Coda-LASSO,0.5848,2,1,129.13,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.5856,67,344,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.4232,67,344,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,1,2,DCV-rfRFE,0.4056,60,157,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,1,2,CLR-LASSO,0.5,0,0,0.9300000000000637,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,1,2,Coda-LASSO,0.5888,4,1,120.25900000000001,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,1,2,DCV-ridgeRegression,0.5208,34,70,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,1,2,DCV-ridgeEnsemble,0.5224,34,70,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,1,2,DCV-rfRFE,0.5224,26,37,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,2,1,CLR-LASSO,0.5,0,0,0.6050000000000182,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,2,1,Coda-LASSO,0.568,2,1,107.85199999999986,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.522,133,680,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.486,133,680,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,2,2,DCV-rfRFE,0.468,99,204,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,2,2,CLR-LASSO,0.486,44,44,0.8769999999999527,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,2,2,Coda-LASSO,0.5492,3,1,129.712,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,2,2,DCV-ridgeRegression,0.5796,67,252,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,2,2,DCV-ridgeEnsemble,0.4344,67,252,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,2,2,DCV-rfRFE,0.4332,62,135,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,3,1,CLR-LASSO,0.5,0,0,0.7349999999996726,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,3,1,Coda-LASSO,0.534,2,1,126.29600000000028,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.55,67,286,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.4296,67,286,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,3,2,DCV-rfRFE,0.438,48,108,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,3,2,CLR-LASSO,0.5,0,0,0.9049999999997453,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,3,2,Coda-LASSO,0.5284,3,1,143.78700000000026,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,3,2,DCV-ridgeRegression,0.4956,100,489,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,3,2,DCV-ridgeEnsemble,0.4896,100,489,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,3,2,DCV-rfRFE,0.4872,72,147,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,4,1,CLR-LASSO,0.5708,39,39,0.6880000000001019,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,4,1,Coda-LASSO,0.5968,4,1,118.76100000000042,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5692,100,348,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.5652,100,348,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,4,2,DCV-rfRFE,0.5708,64,104,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,4,2,CLR-LASSO,0.5,0,0,1.09900000000016,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,4,2,Coda-LASSO,0.5136000000000001,2,1,100.38100000000031,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,4,2,DCV-ridgeRegression,0.5152,34,103,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,4,2,DCV-ridgeEnsemble,0.4944,34,103,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,4,2,DCV-rfRFE,0.5132,23,31,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,5,1,CLR-LASSO,0.5,0,0,1.0090000000000146,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,5,1,Coda-LASSO,0.5724,2,1,109.97600000000057,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.534,67,373,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.4492,67,373,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,5,2,DCV-rfRFE,0.436,53,112,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,5,2,CLR-LASSO,0.5,0,0,0.7049999999999272,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,5,2,Coda-LASSO,0.5764,4,1,118.80899999999929,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,5,2,DCV-ridgeRegression,0.484,133,781,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,5,2,DCV-ridgeEnsemble,0.504,133,781,NA,177,TRUE,2
Permuted,WGS_meanShift2_permuteTRUE_seed1,5,2,DCV-rfRFE,0.5044,125,477,NA,177,TRUE,2
