Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm
Empirical,16S_meanShift4_permuteFALSE_seed1,1,1,CLR-LASSO,0.544,1,1,2.5470000000000006,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,1,1,Coda-LASSO,0.514,3,1,60.28600000000001,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,1,2,DCV-ridgeRegression,0.9808,47,356,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,0.9843999999999999,47,356,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,1,2,DCV-rfRFE,0.984,47,328,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,1,2,CLR-LASSO,0.4736,2,2,1.4969999999999573,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,1,2,Coda-LASSO,0.5088,4,1,61.406999999999925,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,1,2,DCV-ridgeRegression,1,93,704,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,1,2,DCV-ridgeEnsemble,1,93,704,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,1,2,DCV-rfRFE,1,80,430,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,2,1,CLR-LASSO,0.64,1,1,0.6800000000000637,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,2,1,Coda-LASSO,0.4896,2,1,35.44200000000001,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,2,2,DCV-ridgeRegression,0.9972,93,831,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,1,93,831,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,2,2,DCV-rfRFE,0.9988,83,508,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,2,2,CLR-LASSO,0.5544,3,3,0.9600000000000364,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,2,2,Coda-LASSO,0.5792,2,1,37.371000000000095,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,2,2,DCV-ridgeRegression,0.9976,93,782,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,2,2,DCV-ridgeEnsemble,0.9992,93,782,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,2,2,DCV-rfRFE,0.9988,93,782,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,3,1,CLR-LASSO,0.5,0,0,1.1649999999999636,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,3,1,Coda-LASSO,0.5044,2,1,72.71199999999999,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.9992,93,875,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,1,93,875,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,3,2,DCV-rfRFE,1,92,807,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,3,2,CLR-LASSO,0.6396,2,2,1.2250000000003638,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,3,2,Coda-LASSO,0.6052,3,1,54.90800000000036,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,3,2,DCV-ridgeRegression,0.9976,93,804,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,3,2,DCV-ridgeEnsemble,1,93,804,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,3,2,DCV-rfRFE,0.9996,88,616,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,4,1,CLR-LASSO,0.5,0,0,1.1109999999998763,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,4,1,Coda-LASSO,0.4884,2,1,88.55799999999999,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.9968,70,471,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,0.9992,70,471,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,4,2,DCV-rfRFE,0.9992,70,471,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,4,2,CLR-LASSO,0.5,0,0,1.1409999999996217,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,4,2,Coda-LASSO,0.5208,2,1,61.21599999999944,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,4,2,DCV-ridgeRegression,0.9992,70,671,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,4,2,DCV-ridgeEnsemble,1,70,671,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,4,2,DCV-rfRFE,0.9996,68,514,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,5,1,CLR-LASSO,0.5,0,0,0.9679999999998472,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,5,1,Coda-LASSO,0.516,2,1,83.54899999999998,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,5,2,DCV-ridgeRegression,1,93,806,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,5,2,DCV-ridgeEnsemble,1,93,806,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,5,2,DCV-rfRFE,1,79,430,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,5,2,CLR-LASSO,0.5,0,0,1.2919999999994616,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,5,2,Coda-LASSO,0.5784,2,1,54.17000000000007,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,5,2,DCV-ridgeRegression,0.99,47,373,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,5,2,DCV-ridgeEnsemble,0.9936,47,373,NA,124,FALSE,4
Empirical,16S_meanShift4_permuteFALSE_seed1,5,2,DCV-rfRFE,0.994,47,344,NA,124,FALSE,4
