Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,SELBAL,0.6511111111111111,NA,19,1,145.31,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,CLR-LASSO,0.7344444444444445,NA,20,20,0.4130000000000109,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,Coda-LASSO,0.7602777777777777,NA,94,1,159.86599999999999,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,ALR-GLMNET,0.8333333333333334,NA,110,109,10.776999999999987,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,ALR-LASSO,0.7455555555555555,NA,22,21,10.777999999999986,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,glmnet4,0.7844444444444445,0.6500517598343685,140,3783,10.776999999999987,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,pls2,0.8533333333333334,0.7042631281761716,140,3783,10.776999999999987,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,ranger1,0.8155555555555556,0.6967673630717109,140,3783,10.776999999999987,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,rangerE5,0.8161111111111111,0.6738377564464522,140,3783,10.776999999999987,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,svmRadial3,0.8183333333333334,0.7151209297948429,140,3783,10.776999999999987,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,DCV-ridgeRegression,0.8211111111111111,0.6887587050630528,140,3783,10.776999999999987,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,DCV-ridgeEnsemble,0.83,0.6961838885751929,140,3783,10.776999999999987,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,1,DCV,0.8533333333333334,0.7042631281761716,140,3783,10.776999999999987,186
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,SELBAL,0.5655826558265583,NA,17,1,142.81100000000015,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,CLR-LASSO,0.6921409214092141,NA,13,13,0.25099999999997635,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,Coda-LASSO,0.7149051490514905,NA,50,1,104.81400000000008,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,ALR-GLMNET,0.7468834688346884,NA,97,96,10.622000000000071,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,ALR-LASSO,0.6872628726287263,NA,14,13,10.622000000000071,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,glmnet4,0.7252032520325203,0.7446640316205533,36,262,10.622000000000071,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,pls2,0.7365853658536585,0.75899209486166,36,262,10.622000000000071,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,ranger1,0.7772357723577236,0.7761116600790514,36,262,10.622000000000071,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,rangerE5,0.7715447154471544,0.8191946640316206,36,262,10.622000000000071,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,svmRadial3,0.7609756097560976,0.8065217391304347,36,262,10.622000000000071,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,DCV-ridgeRegression,0.7409214092140921,0.7777667984189722,36,262,10.622000000000071,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,DCV-ridgeEnsemble,0.7588075880758808,0.7901185770750988,36,262,10.622000000000071,187
Empirical,cmg_ZhuF-2020_schizo_seed11,11,2,DCV,0.7715447154471544,0.8191946640316206,36,262,10.622000000000071,187
