Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,SELBAL,0.5307692307692308,NA,10,1,205.865,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,CLR-LASSO,0.5,NA,250,250,0.2990000000000066,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,Coda-LASSO,0.5969230769230769,NA,238,1,60.11100000000002,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,ALR-GLMNET,0.5476923076923077,NA,8,7,16.687999999999988,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,ALR-LASSO,0.5,NA,1,0,16.700999999999986,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,glmnet4,0.5061538461538462,0.650887573964497,81,1468,16.687999999999988,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,pls2,0.5476923076923077,0.6390532544378699,81,1468,16.687999999999988,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,ranger1,0.5769230769230769,0.5665680473372781,81,1468,16.687999999999988,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,rangerE5,0.5815384615384616,0.5739644970414202,81,1468,16.687999999999988,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,svmRadial3,0.56,0.5650887573964497,81,1468,16.687999999999988,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,DCV-ridgeRegression,0.5523076923076923,0.5976331360946746,81,1468,16.687999999999988,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,DCV-ridgeEnsemble,0.543076923076923,0.6094674556213018,81,1468,16.687999999999988,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,1,DCV,0.5061538461538462,0.650887573964497,81,1468,16.687999999999988,250
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,SELBAL,0.6153846153846153,NA,8,1,214.88200000000006,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,CLR-LASSO,0.5517751479289941,NA,11,11,0.4839999999999236,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,Coda-LASSO,0.6642011834319527,NA,186,1,38.4970000000003,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,ALR-GLMNET,0.5236686390532544,NA,20,19,14.190000000000055,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,ALR-LASSO,0.4970414201183432,NA,12,11,14.190000000000055,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,glmnet4,0.5177514792899408,0.6257396449704142,10,24,14.190000000000055,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,pls2,0.4911242603550296,0.6109467455621302,10,24,14.190000000000055,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,ranger1,0.5236686390532544,0.570759368836292,10,24,14.190000000000055,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,rangerE5,0.5133136094674556,0.6193293885601578,10,24,14.190000000000055,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,svmRadial3,0.5295857988165681,0.6035502958579881,10,24,14.190000000000055,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,DCV-ridgeRegression,0.5192307692307692,0.6289447731755424,10,24,14.190000000000055,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,DCV-ridgeEnsemble,0.514792899408284,0.6131656804733727,10,24,14.190000000000055,245
Empirical,cmg_ZVogtmannE_2016_crc_seed6,6,2,DCV,0.5192307692307692,0.6289447731755424,10,24,14.190000000000055,245
