Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,SELBAL,0.5615384615384615,NA,9,1,315.771,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,CLR-LASSO,0.5046153846153847,NA,3,3,0.17799999999999727,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,Coda-LASSO,0.52,NA,116,1,38.438000000000045,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,ALR-GLMNET,0.4523076923076923,NA,22,21,18.464,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,ALR-LASSO,0.5953846153846154,NA,9,8,18.464,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,glmnet4,0.5784615384615385,0.6449704142011834,120,2969,18.464,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,pls2,0.563076923076923,0.7100591715976332,120,2969,18.464,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,ranger1,0.5407692307692308,0.6997041420118344,120,2969,18.464,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,rangerE5,0.5438461538461539,0.6834319526627219,120,2969,18.464,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,svmRadial3,0.5646153846153846,0.7159763313609467,120,2969,18.464,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,DCV-ridgeRegression,0.5830769230769232,0.7307692307692308,120,2969,18.464,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,DCV-ridgeEnsemble,0.5553846153846154,0.7041420118343196,120,2969,18.464,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,1,DCV,0.5830769230769232,0.7307692307692308,120,2969,18.464,257
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,SELBAL,0.5710059171597633,NA,10,1,228.16800000000012,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,CLR-LASSO,0.591715976331361,NA,6,6,0.21600000000034925,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,Coda-LASSO,0.5473372781065089,NA,187,1,46.21799999999985,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,ALR-GLMNET,0.4940828402366864,NA,6,5,17.85400000000027,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,ALR-LASSO,0.4896449704142012,NA,6,5,17.855000000000267,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,glmnet4,0.5473372781065089,0.5088757396449705,10,21,17.85400000000027,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,pls2,0.5414201183431953,0.48175542406311644,10,21,17.85400000000027,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,ranger1,0.6146449704142012,0.6153846153846154,10,21,17.85400000000027,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,rangerE5,0.5931952662721893,0.5882642998027614,10,21,17.85400000000027,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,svmRadial3,0.5724852071005917,0.5589250493096647,10,21,17.85400000000027,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,DCV-ridgeRegression,0.5665680473372782,0.4718934911242604,10,21,17.85400000000027,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,DCV-ridgeEnsemble,0.5857988165680473,0.554240631163708,10,21,17.85400000000027,251
Empirical,cmg_ZVogtmannE_2016_crc_seed3,3,2,DCV,0.6146449704142012,0.6153846153846154,10,21,17.85400000000027,251
