Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,SELBAL,0.5775,NA,6,1,189.81600000000003,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,CLR-LASSO,0.7025,NA,14,14,0.16399999999998727,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,Coda-LASSO,0.73,NA,152,1,22.123999999999995,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,ALR-GLMNET,0.78,NA,19,18,12.317999999999984,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,ALR-LASSO,0.8049999999999999,NA,11,10,12.317999999999984,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,glmnet4,0.78,0.655,178,6137,12.317999999999984,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,pls2,0.7675,0.7050000000000001,178,6137,12.317999999999984,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,ranger1,0.825,0.635,178,6137,12.317999999999984,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,rangerE5,0.7775,0.635,178,6137,12.317999999999984,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,svmRadial3,0.75,0.575,178,6137,12.317999999999984,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,DCV-ridgeRegression,0.7525,0.675,178,6137,12.317999999999984,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,DCV-ridgeEnsemble,0.7775,0.675,178,6137,12.317999999999984,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,1,DCV,0.7675,0.7050000000000001,178,6137,12.317999999999984,237
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,SELBAL,0.7887500000000001,NA,7,1,127.27099999999996,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,CLR-LASSO,0.5,NA,3,3,0.1169999999999618,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,Coda-LASSO,0.75,NA,224,1,15.082000000000107,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,ALR-GLMNET,0.79,NA,4,3,11.589999999999918,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,ALR-LASSO,0.7875,NA,4,3,11.589999999999918,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,glmnet4,0.79625,0.745,10,10,11.589999999999918,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,pls2,0.73125,0.745,10,10,11.589999999999918,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,ranger1,0.80375,0.76,10,10,11.589999999999918,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,rangerE5,0.83375,0.7350000000000001,10,10,11.589999999999918,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,svmRadial3,0.80375,0.73,10,10,11.589999999999918,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,DCV-ridgeRegression,0.81125,0.7250000000000001,10,10,11.589999999999918,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,DCV-ridgeEnsemble,0.81375,0.245,10,10,11.589999999999918,228
Empirical,cmg_ThomasAM_2019_crc_seed8,8,2,DCV,0.80375,0.76,10,10,11.589999999999918,228
