Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,SELBAL,0.8055555555555556,NA,12,1,57.087,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,CLR-LASSO,0.8832199546485261,NA,18,18,0.1950000000000074,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,Coda-LASSO,0.8803854875283447,NA,25,1,66.60100000000001,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,ALR-GLMNET,0.8843537414965986,NA,71,70,3.6680000000000064,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,ALR-LASSO,0.8616780045351474,NA,19,18,3.6680000000000064,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,glmnet4,0.8707482993197279,0.8308390022675737,82,1385,3.6680000000000064,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,pls2,0.8571428571428571,0.8366780045351474,82,1385,3.6680000000000064,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,ranger1,0.8744331065759637,0.8561791383219954,82,1385,3.6680000000000064,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,rangerE5,0.8724489795918368,0.8519274376417234,82,1385,3.6680000000000064,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,svmRadial3,0.8849206349206349,0.8693310657596371,82,1385,3.6680000000000064,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,DCV-ridgeRegression,0.8701814058956916,0.8505668934240362,82,1385,3.6680000000000064,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,DCV-ridgeEnsemble,0.8798185941043084,0.8552154195011338,82,1385,3.6680000000000064,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,1,DCV,0.8744331065759637,0.8561791383219954,82,1385,3.6680000000000064,133
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,SELBAL,0.7195121951219512,NA,6,1,46.08400000000006,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,CLR-LASSO,0.79732868757259,NA,17,17,0.4679999999999609,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,Coda-LASSO,0.8182346109175377,NA,26,1,87.93700000000001,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,ALR-GLMNET,0.81649245063879206,NA,15,14,3.6059999999999945,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,ALR-LASSO,0.813588850174216,NA,15,14,3.6059999999999945,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,glmnet4,0.7996515679442509,0.8775510204081631,81,1300,3.6059999999999945,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,pls2,0.8321718931475028,0.8764172335600906,81,1300,3.6059999999999945,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,ranger1,0.8661440185830429,0.8928571428571428,81,1300,3.6059999999999945,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,rangerE5,0.8829849012775841,0.8758503401360543,81,1300,3.6059999999999945,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,svmRadial3,0.8780487804878049,0.8956916099773242,81,1300,3.6059999999999945,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-ridgeRegression,0.851335656213705,0.8900226757369614,81,1300,3.6059999999999945,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV-ridgeEnsemble,0.8664343786295006,0.8866213151927437,81,1300,3.6059999999999945,132
Empirical,cmg_RubelMA-2020_STH_seed3,3,2,DCV,0.8661440185830429,0.8928571428571428,81,1300,3.6059999999999945,132
