Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,SELBAL,0.865330321852061,NA,6,1,140.624,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,CLR-LASSO,0.9776962168266516,NA,20,20,0.34799999999998477,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,Coda-LASSO,0.9429700734048561,NA,3,1,62.69499999999999,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,ALR-GLMNET,0.9776962168266516,NA,30,29,5.665999999999997,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,ALR-LASSO,0.9700734048560136,NA,19,18,5.665999999999997,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,glmnet4,0.9446640316205533,0.9967948717948718,10,18,5.665999999999997,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,pls2,0.9415584415584416,0.9961091063779851,10,18,5.665999999999997,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,ranger1,0.9347826086956522,0.9966811887578477,10,18,5.665999999999997,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,rangerE5,0.9364765669113495,0.9978632478632479,10,18,5.665999999999997,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,svmRadial3,0.9347826086956522,0.9994279176201373,10,18,5.665999999999997,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,DCV-ridgeRegression,0.945511010728402,0.9978632478632479,10,18,5.665999999999997,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,DCV-ridgeEnsemble,0.9415584415584416,0.9978253535175732,10,18,5.665999999999997,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,1,DCV,0.9364765669113495,0.9978632478632479,10,18,5.665999999999997,92
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,SELBAL,0.9397623652942803,NA,10,1,79.93100000000004,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,CLR-LASSO,0.9853550704614534,NA,27,27,0.3240000000000691,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,Coda-LASSO,0.9839734733351755,NA,8,1,67.48700000000008,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,ALR-GLMNET,0.9872893064382426,NA,70,69,3.911000000000058,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,ALR-LASSO,0.9872893064382426,NA,23,22,3.9130000000000607,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,glmnet4,0.9848024316109423,0.976749985331221,64,927,3.911000000000058,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,pls2,0.9812102790826195,0.9739775861057325,64,927,3.911000000000058,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,ranger1,0.9946117712075159,0.9760018776037083,64,927,3.911000000000058,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,rangerE5,0.9922630560928434,0.9751510884233996,64,927,3.911000000000058,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,svmRadial3,0.989776181265543,0.9773807428269671,64,927,3.911000000000058,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,DCV-ridgeRegression,0.9853550704614534,0.9790676524086135,64,927,3.911000000000058,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,DCV-ridgeEnsemble,0.9908814589665653,0.9807252244323182,64,927,3.911000000000058,86
Empirical,mbiomeHD_cdiSchubert_16s_seed4,4,2,DCV,0.9908814589665653,0.9807252244323182,64,927,3.911000000000058,86
