Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_QinN-2014_cirr_seed6,6,1,SELBAL,0.7907470288624787,NA,14,1,494.43500000000006,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,CLR-LASSO,0.9335031126202603,NA,28,28,0.5520000000000209,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,Coda-LASSO,0.9309564233163554,NA,31,1,221.197,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,ALR-GLMNET,0.9343520090548953,NA,120,119,23.451999999999998,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,ALR-LASSO,0.9261460101867572,NA,25,24,23.451999999999998,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,glmnet4,0.9352009054895303,0.9545566502463054,160,5634,23.451999999999998,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,pls2,0.9422750424448217,0.9591543513957308,160,5634,23.451999999999998,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,ranger1,0.9441143180531976,0.9404755283648498,160,5634,23.451999999999998,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,rangerE5,0.9449632144878325,0.9465100111234706,160,5634,23.451999999999998,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,svmRadial3,0.9431239388794568,0.9551446051167964,160,5634,23.451999999999998,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,DCV-ridgeRegression,0.946236559139785,0.9603156946872187,160,5634,23.451999999999998,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,DCV-ridgeEnsemble,0.9490662139219015,0.9574408072461464,160,5634,23.451999999999998,214
Empirical,cmg_QinN-2014_cirr_seed6,6,1,DCV,0.946236559139785,0.9603156946872187,160,5634,23.451999999999998,214
Empirical,cmg_QinN-2014_cirr_seed6,6,2,SELBAL,0.8288754673569169,NA,14,1,381.69799999999987,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,CLR-LASSO,0.9223468507333907,NA,40,40,0.5020000000004075,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,Coda-LASSO,0.905665803853897,NA,31,1,152.34199999999964,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,ALR-GLMNET,0.9367270635605407,NA,127,126,27.251000000000204,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,ALR-LASSO,0.9134311187805579,NA,38,37,27.25200000000021,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,glmnet4,0.9355766465343687,0.9204075957412998,168,6247,27.251000000000204,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,pls2,0.9505320678746045,0.9274590815191482,168,6247,27.251000000000204,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,ranger1,0.9325568018406671,0.9386222787223899,168,6247,27.251000000000204,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,rangerE5,0.9285303422490652,0.9402709359605911,168,6247,27.251000000000204,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,svmRadial3,0.9384526890997986,0.937470204989671,168,6247,27.251000000000204,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,DCV-ridgeRegression,0.9393155018694276,0.929902272366121,168,6247,27.251000000000204,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,DCV-ridgeEnsemble,0.9401783146390565,0.9374503416494517,168,6247,27.251000000000204,224
Empirical,cmg_QinN-2014_cirr_seed6,6,2,DCV,0.9285303422490652,0.9402709359605911,168,6247,27.251000000000204,224
