Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,SELBAL,0.7123076923076923,NA,8,1,146.452,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,CLR-LASSO,0.6123076923076923,NA,7,7,0.12700000000000955,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,Coda-LASSO,0.6015384615384616,NA,183,1,31.656000000000006,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,ALR-GLMNET,0.6261538461538462,NA,12,11,10.307999999999993,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,ALR-LASSO,0.6430769230769231,NA,14,13,10.307999999999993,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,glmnet4,0.6230769230769231,0.636094674556213,119,3036,10.307999999999993,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,pls2,0.6446153846153846,0.6331360946745562,119,3036,10.307999999999993,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,ranger1,0.6453846153846154,0.5902366863905326,119,3036,10.307999999999993,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,rangerE5,0.62,0.5828402366863905,119,3036,10.307999999999993,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,svmRadial3,0.6461538461538462,0.6213017751479291,119,3036,10.307999999999993,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,DCV-ridgeRegression,0.6276923076923077,0.6420118343195267,119,3036,10.307999999999993,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,DCV-ridgeEnsemble,0.6384615384615384,0.6153846153846154,119,3036,10.307999999999993,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,1,DCV,0.6276923076923077,0.6420118343195267,119,3036,10.307999999999993,255
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,SELBAL,0.49556213017751477,NA,8,1,144.413,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,CLR-LASSO,0.5251479289940828,NA,246,246,0.20699999999987995,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,Coda-LASSO,0.6797337278106509,NA,152,1,39.65000000000009,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,ALR-GLMNET,0.5828402366863905,NA,38,37,10.000999999999976,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,ALR-LASSO,0.5724852071005917,NA,26,25,10.000999999999976,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,glmnet4,0.6390532544378699,0.5825936883629191,45,470,10.000999999999976,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,pls2,0.5902366863905325,0.5902366863905326,45,470,10.000999999999976,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,ranger1,0.6168639053254438,0.5310650887573964,45,470,10.000999999999976,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,rangerE5,0.6168639053254438,0.5607741617357002,45,470,10.000999999999976,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,svmRadial3,0.6405325443786982,0.5428994082840237,45,470,10.000999999999976,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,DCV-ridgeRegression,0.6597633136094675,0.5239151873767258,45,470,10.000999999999976,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,DCV-ridgeEnsemble,0.6449704142011834,0.5626232741617357,45,470,10.000999999999976,246
Empirical,cmg_ZVogtmannE_2016_crc_seed13,13,2,DCV,0.5902366863905325,0.5902366863905326,45,470,10.000999999999976,246
