Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,qitta_NAFLD_16s_seed3,3,1,SELBAL,0.664179104477612,NA,6,1,46.045,119
Empirical,qitta_NAFLD_16s_seed3,3,1,CLR-LASSO,0.7557666214382632,NA,14,14,0.5019999999999953,119
Empirical,qitta_NAFLD_16s_seed3,3,1,Coda-LASSO,0.7795115332428766,NA,26,1,94.34199999999998,119
Empirical,qitta_NAFLD_16s_seed3,3,1,ALR-GLMNET,0.7435549525101763,NA,18,17,5.594999999999999,119
Empirical,qitta_NAFLD_16s_seed3,3,1,ALR-LASSO,0.7340569877883311,NA,18,17,5.594999999999999,119
Empirical,qitta_NAFLD_16s_seed3,3,1,glmnet4,0.6926729986431479,0.4946524064171123,26,148,5.594999999999999,119
Empirical,qitta_NAFLD_16s_seed3,3,1,pls2,0.683853459972863,0.602807486631016,26,148,5.594999999999999,119
Empirical,qitta_NAFLD_16s_seed3,3,1,ranger1,0.7421981004070556,0.6151069518716578,26,148,5.594999999999999,119
Empirical,qitta_NAFLD_16s_seed3,3,1,rangerE5,0.7215061058344641,0.589639037433155,26,148,5.594999999999999,119
Empirical,qitta_NAFLD_16s_seed3,3,1,svmRadial3,0.7116689280868386,0.6008021390374332,26,148,5.594999999999999,119
Empirical,qitta_NAFLD_16s_seed3,3,1,DCV-ridgeRegression,0.7204884667571234,0.6189839572192514,26,148,5.594999999999999,119
Empirical,qitta_NAFLD_16s_seed3,3,1,DCV-ridgeEnsemble,0.7170963364993216,0.6030748663101604,26,148,5.594999999999999,119
Empirical,qitta_NAFLD_16s_seed3,3,1,DCV,0.7204884667571234,0.6189839572192514,26,148,5.594999999999999,119
Empirical,qitta_NAFLD_16s_seed3,3,2,SELBAL,0.6428571428571429,NA,21,1,77.78399999999999,122
Empirical,qitta_NAFLD_16s_seed3,3,2,CLR-LASSO,0.5,NA,122,122,0.31799999999998363,122
Empirical,qitta_NAFLD_16s_seed3,3,2,Coda-LASSO,0.8067226890756303,NA,38,1,186.99400000000003,122
Empirical,qitta_NAFLD_16s_seed3,3,2,ALR-GLMNET,0.822829131652661,NA,78,77,5.33400000000006,122
Empirical,qitta_NAFLD_16s_seed3,3,2,ALR-LASSO,0.7710084033613446,NA,8,7,5.33400000000006,122
Empirical,qitta_NAFLD_16s_seed3,3,2,glmnet4,0.7359943977591036,0.622346459244855,92,1572,5.33400000000006,122
Empirical,qitta_NAFLD_16s_seed3,3,2,pls2,0.7766106442577031,0.6316642359423108,92,1572,5.33400000000006,122
Empirical,qitta_NAFLD_16s_seed3,3,2,ranger1,0.7717086834733893,0.6126033057851239,92,1572,5.33400000000006,122
Empirical,qitta_NAFLD_16s_seed3,3,2,rangerE5,0.7650560224089635,0.6200777831793876,92,1572,5.33400000000006,122
Empirical,qitta_NAFLD_16s_seed3,3,2,svmRadial3,0.7710084033613445,0.625668449197861,92,1572,5.33400000000006,122
Empirical,qitta_NAFLD_16s_seed3,3,2,DCV-ridgeRegression,0.7927170868347339,0.6260735699238373,92,1572,5.33400000000006,122
Empirical,qitta_NAFLD_16s_seed3,3,2,DCV-ridgeEnsemble,0.7822128851540616,0.6056959974072273,92,1572,5.33400000000006,122
Empirical,qitta_NAFLD_16s_seed3,3,2,DCV,0.7766106442577031,0.6316642359423108,92,1572,5.33400000000006,122
