Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,selbal_HIV_16s_seed15,15,1,SELBAL,0.5736607142857143,NA,11,1,28.238999999999997,60
Empirical,selbal_HIV_16s_seed15,15,1,CLR-LASSO,0.7098214285714285,NA,5,5,0.1910000000000025,60
Empirical,selbal_HIV_16s_seed15,15,1,Coda-LASSO,0.7321428571428571,NA,9,1,44.94199999999999,60
Empirical,selbal_HIV_16s_seed15,15,1,ALR-GLMNET,0.6841517857142857,NA,20,19,1.9549999999999983,60
Empirical,selbal_HIV_16s_seed15,15,1,ALR-LASSO,0.6953125,NA,6,5,1.9549999999999983,60
Empirical,selbal_HIV_16s_seed15,15,1,glmnet4,0.7008928571428571,0.6004464285714286,17,64,1.9549999999999983,60
Empirical,selbal_HIV_16s_seed15,15,1,pls2,0.7008928571428571,0.5792410714285714,17,64,1.9549999999999983,60
Empirical,selbal_HIV_16s_seed15,15,1,ranger1,0.7220982142857143,0.65234375,17,64,1.9549999999999983,60
Empirical,selbal_HIV_16s_seed15,15,1,rangerE5,0.7103794642857143,0.6943824404761905,17,64,1.9549999999999983,60
Empirical,selbal_HIV_16s_seed15,15,1,svmRadial3,0.6741071428571429,0.6302083333333333,17,64,1.9549999999999983,60
Empirical,selbal_HIV_16s_seed15,15,1,DCV-ridgeRegression,0.7176339285714285,0.6871279761904763,17,64,1.9549999999999983,60
Empirical,selbal_HIV_16s_seed15,15,1,DCV-ridgeEnsemble,0.7020089285714286,0.6320684523809523,17,64,1.9549999999999983,60
Empirical,selbal_HIV_16s_seed15,15,1,DCV,0.7103794642857143,0.6943824404761905,17,64,1.9549999999999983,60
Empirical,selbal_HIV_16s_seed15,15,2,SELBAL,0.7271634615384616,NA,3,1,15.237999999999943,59
Empirical,selbal_HIV_16s_seed15,15,2,CLR-LASSO,0.748798076923077,NA,6,6,0.18899999999996453,59
Empirical,selbal_HIV_16s_seed15,15,2,Coda-LASSO,0.7872596153846154,NA,8,1,46.02200000000005,59
Empirical,selbal_HIV_16s_seed15,15,2,ALR-GLMNET,0.7403846153846154,NA,18,17,1.69399999999996,59
Empirical,selbal_HIV_16s_seed15,15,2,ALR-LASSO,0.5,NA,1,0,1.6949999999999505,59
Empirical,selbal_HIV_16s_seed15,15,2,glmnet4,0.734375,0.5803571428571428,44,415,1.69399999999996,59
Empirical,selbal_HIV_16s_seed15,15,2,pls2,0.7067307692307693,0.578125,44,415,1.69399999999996,59
Empirical,selbal_HIV_16s_seed15,15,2,ranger1,0.7133413461538461,0.6316964285714286,44,415,1.69399999999996,59
Empirical,selbal_HIV_16s_seed15,15,2,rangerE5,0.7734375,0.640625,44,415,1.69399999999996,59
Empirical,selbal_HIV_16s_seed15,15,2,svmRadial3,0.7379807692307693,0.5535714285714286,44,415,1.69399999999996,59
Empirical,selbal_HIV_16s_seed15,15,2,DCV-ridgeRegression,0.7560096153846154,0.6205357142857143,44,415,1.69399999999996,59
Empirical,selbal_HIV_16s_seed15,15,2,DCV-ridgeEnsemble,0.7524038461538463,0.6071428571428572,44,415,1.69399999999996,59
Empirical,selbal_HIV_16s_seed15,15,2,DCV,0.7734375,0.640625,44,415,1.69399999999996,59
