Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,1,SELBAL,0.583,NA,11,1,75.9,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,1,CLR-LASSO,0.4844,NA,8,8,0.1110000000000042,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,1,Coda-LASSO,0.538,NA,50,1,120.153,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,1,ALR-GLMNET,0.6358,NA,5,4,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,1,ALR-LASSO,0.6312,NA,4,3,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,glmnet4,0.5248,0.5792,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,glmnet4,0.5248,0.5088,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,pls2,0.538,0.592,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,pls2,0.538,0.5776,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,ranger1,0.5736,0.5584,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,ranger1,0.5736,0.58,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,rangerE5,0.5928,0.5559999999999999,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,rangerE5,0.5928,0.584,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,svmRadial3,0.5556,0.5664,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,svmRadial3,0.5556,0.5968,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.5364,0.56,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.5364,0.5728,50,50,6.796999999999997,174,FALSE,1,0.5
Empirical,WGS_meanShift1_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.4476,0.4128,50,50,6.796999999999997,174,FALSE,1,0.5
