Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,1,SELBAL,0.5784,NA,25,1,172.29899999999998,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,1,CLR-LASSO,0.5388,NA,6,6,0.17799999999999727,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,1,Coda-LASSO,0.6284,NA,52,1,195.62400000000002,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,1,ALR-GLMNET,0.5791999999999999,NA,5,4,12.197000000000003,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,1,ALR-LASSO,0.5324,NA,12,11,12.200000000000003,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,glmnet4,0.5252,0.5856,52,52,12.197000000000003,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,glmnet4,0.5252,0.6144,52,52,12.197000000000003,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,pls2,0.5644,0.6512,52,52,12.197000000000003,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,pls2,0.5644,0.456,52,52,12.197000000000003,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,ranger1,0.5993999999999999,0.6088,52,52,12.197000000000003,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,ranger1,0.5993999999999999,0.5552,52,52,12.197000000000003,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,rangerE5,0.5454,0.5696,52,52,12.197000000000003,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,rangerE5,0.5454,0.5184,52,52,12.197000000000003,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,svmRadial3,0.546,0.5856,52,52,12.197000000000003,177,FALSE,3,0.9
Empirical,WGS_meanShift3_permuteFALSE_seed1_sparsity10,1,2,svmRadial3,0.546,0.5664,52,52,12.197000000000003,177,FALSE,3,0.9
