Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,1,SELBAL,0.6172,NA,14,1,139.736,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,1,CLR-LASSO,0.5,NA,179,179,0.5720000000000027,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,1,Coda-LASSO,0.4632,NA,58,1,527.777,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,1,ALR-GLMNET,0.506,NA,6,5,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,1,ALR-LASSO,0.5,NA,1,0,11.964999999999966,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,glmnet4,0.5916,0.7232000000000001,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,glmnet4,0.5916,0.6672,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,pls2,0.5864,0.7216,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,pls2,0.5864,0.6544,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,ranger1,0.5792,0.6864,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,ranger1,0.5792,0.6848,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,rangerE5,0.5878,0.7112,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,rangerE5,0.5878,0.6704,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,svmRadial3,0.6048,0.7248,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,svmRadial3,0.6048,0.6672,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeRegression,0.5976,0.72,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeRegression,0.5976,0.6816,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeEnsemble,0.4076,0.28,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,DCV-ridgeEnsemble,0.4076,0.3328,58,58,11.962999999999965,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,SELBAL,0.5612,NA,30,1,193.28199999999993,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,CLR-LASSO,0.5,NA,2,2,0.14699999999993452,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,Coda-LASSO,0.5801999999999999,NA,179,1,96.35100000000011,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,ALR-GLMNET,0.41200000000000003,NA,8,7,11.851000000000113,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,ALR-LASSO,0.5,NA,1,0,11.851000000000113,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,glmnet4,0.6288,0.5568,179,179,11.851000000000113,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,glmnet4,0.6288,0.496,179,179,11.851000000000113,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,pls2,0.6076,0.5248,179,179,11.851000000000113,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,pls2,0.6076,0.5184,179,179,11.851000000000113,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,ranger1,0.6226,0.6176,179,179,11.851000000000113,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,ranger1,0.6226,0.536,179,179,11.851000000000113,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,rangerE5,0.626,0.6,179,179,11.851000000000113,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,rangerE5,0.626,0.5408,179,179,11.851000000000113,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,svmRadial3,0.624,0.5856,179,179,11.851000000000113,179,FALSE,1,0.98
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity2,4,2,svmRadial3,0.624,0.5632,179,179,11.851000000000113,179,FALSE,1,0.98
