Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,1,SELBAL,0.6232,NA,9,1,123.93800000000002,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,1,CLR-LASSO,0.5,NA,179,179,0.5730000000000075,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,1,Coda-LASSO,0.4588,NA,57,1,563.392,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,1,ALR-GLMNET,0.5072,NA,6,5,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,1,ALR-LASSO,0.5,NA,1,0,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,glmnet4,0.5908,0.7184,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,glmnet4,0.5908,0.6672,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,pls2,0.5856,0.72,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,pls2,0.5856,0.6544,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,ranger1,0.577,0.6864,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,ranger1,0.577,0.6848,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,rangerE5,0.5776,0.7168,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,rangerE5,0.5776,0.6696,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,svmRadial3,0.6044,0.7264,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,svmRadial3,0.6044,0.6672,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeRegression,0.5968,0.7248,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeRegression,0.5968,0.6816,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeEnsemble,0.41000000000000003,0.2848,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeEnsemble,0.41000000000000003,0.3328,57,57,12.316000000000031,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,SELBAL,0.592,NA,15,1,142.75099999999998,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,CLR-LASSO,0.5916,NA,3,3,0.17399999999997817,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,Coda-LASSO,0.5896,NA,94,1,247.56999999999994,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,ALR-GLMNET,0.4136,NA,8,7,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,ALR-LASSO,0.5,NA,1,0,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,glmnet4,0.5896,0.5696,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,glmnet4,0.5896,0.5584,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,pls2,0.592,0.5488,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,pls2,0.592,0.5584,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,ranger1,0.594,0.536,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,ranger1,0.594,0.5392,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,rangerE5,0.596,0.5264000000000001,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,rangerE5,0.596,0.5472,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,svmRadial3,0.6048,0.5312,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,svmRadial3,0.6048,0.5904,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeRegression,0.6024,0.536,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeRegression,0.6024,0.5744,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeEnsemble,0.3972,0.4672,94,94,11.559999999999945,179,FALSE,1,0.95
Empirical,WGS_meanShift1_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeEnsemble,0.3972,0.5664,94,94,11.559999999999945,179,FALSE,1,0.95
