Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift6_permuteFALSE_seed1_sparsity50,1,1,SELBAL,0.556,7,1,60.763000000000005,124,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed1_sparsity50,1,1,CLR-LASSO,0.5392,1,1,1.534000000000006,124,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed1_sparsity50,1,1,Coda-LASSO,0.4916,2,1,56.09800000000001,124,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed1_sparsity50,1,2,DCV-ridgeRegression,1,93,1884,655.19,124,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed1_sparsity50,1,2,DCV-ridgeEnsemble,1,93,1884,655.19,124,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed1_sparsity50,1,2,SELBAL,0.5188,9,1,62.569000000000074,124,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed1_sparsity50,1,2,CLR-LASSO,0.5188,3,3,1.2649999999999864,124,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed1_sparsity50,1,2,Coda-LASSO,0.518,3,1,40.456999999999994,124,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed1_sparsity50,1,2,DCV-ridgeRegression,1,93,2018,669.123,124,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed1_sparsity50,1,2,DCV-ridgeEnsemble,1,93,2018,669.123,124,FALSE,6,0.5
