Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,WGS_meanShift2_permuteTRUE_seed1_sparsity30,1,1,SELBAL,0.5367999999999999,22,1,105.293,177,TRUE,2,0.7
Permuted,WGS_meanShift2_permuteTRUE_seed1_sparsity30,1,1,CLR-LASSO,0.5,0,0,0.5720000000000027,177,TRUE,2,0.7
Permuted,WGS_meanShift2_permuteTRUE_seed1_sparsity30,1,1,Coda-LASSO,0.6112,2,1,99.35,177,TRUE,2,0.7
Permuted,WGS_meanShift2_permuteTRUE_seed1_sparsity30,1,2,DCV-ridgeRegression,0.5656,133,3512,665.044,177,TRUE,2,0.7
Permuted,WGS_meanShift2_permuteTRUE_seed1_sparsity30,1,2,DCV-ridgeEnsemble,0.4344,133,3512,665.044,177,TRUE,2,0.7
Permuted,WGS_meanShift2_permuteTRUE_seed1_sparsity30,1,2,SELBAL,0.4708,23,1,107.83899999999994,177,TRUE,2,0.7
Permuted,WGS_meanShift2_permuteTRUE_seed1_sparsity30,1,2,CLR-LASSO,0.5,0,0,0.47500000000002274,177,TRUE,2,0.7
Permuted,WGS_meanShift2_permuteTRUE_seed1_sparsity30,1,2,Coda-LASSO,0.5579999999999999,3,1,72.00299999999993,177,TRUE,2,0.7
Permuted,WGS_meanShift2_permuteTRUE_seed1_sparsity30,1,2,DCV-ridgeRegression,0.4724,34,267,627.73,177,TRUE,2,0.7
Permuted,WGS_meanShift2_permuteTRUE_seed1_sparsity30,1,2,DCV-ridgeEnsemble,0.5232,34,267,627.73,177,TRUE,2,0.7
