Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,WGS_meanShift5_permuteTRUE_seed3_sparsity10,3,1,SELBAL,0.5356,15,1,130.75799999999998,185,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed3_sparsity10,3,1,CLR-LASSO,0.5,0,0,1.1799999999999784,185,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed3_sparsity10,3,1,Coda-LASSO,0.714,3,1,91.65900000000002,185,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed3_sparsity10,3,2,DCV-ridgeRegression,0.546,36,295,895.5439999999999,185,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed3_sparsity10,3,2,DCV-ridgeEnsemble,0.5680000000000001,36,295,895.5439999999999,185,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed3_sparsity10,3,2,SELBAL,0.5028,21,1,147.16000000000008,185,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed3_sparsity10,3,2,CLR-LASSO,0.5,0,0,0.7609999999999673,185,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed3_sparsity10,3,2,Coda-LASSO,0.5104,2,1,111.49000000000001,185,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed3_sparsity10,3,2,DCV-ridgeRegression,0.5636,70,1081,909.4100000000005,185,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed3_sparsity10,3,2,DCV-ridgeEnsemble,0.4384,70,1081,909.4100000000005,185,TRUE,5,0.9
