Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift1_permuteFALSE_seed3_sparsity30,3,1,SELBAL,0.5724,8,1,73.001,185,FALSE,1,0.7
Empirical,WGS_meanShift1_permuteFALSE_seed3_sparsity30,3,1,CLR-LASSO,0.5,0,0,1.0189999999999912,185,FALSE,1,0.7
Empirical,WGS_meanShift1_permuteFALSE_seed3_sparsity30,3,1,Coda-LASSO,0.5604,2,1,88.126,185,FALSE,1,0.7
Empirical,WGS_meanShift1_permuteFALSE_seed3_sparsity30,3,2,DCV-ridgeRegression,0.5896,70,1091,513.0930000000001,185,FALSE,1,0.7
Empirical,WGS_meanShift1_permuteFALSE_seed3_sparsity30,3,2,DCV-ridgeEnsemble,0.4108,70,1091,513.0930000000001,185,FALSE,1,0.7
Empirical,WGS_meanShift1_permuteFALSE_seed3_sparsity30,3,2,SELBAL,0.5184,11,1,68.26599999999996,185,FALSE,1,0.7
Empirical,WGS_meanShift1_permuteFALSE_seed3_sparsity30,3,2,CLR-LASSO,0.5,0,0,0.7989999999999782,185,FALSE,1,0.7
Empirical,WGS_meanShift1_permuteFALSE_seed3_sparsity30,3,2,Coda-LASSO,0.5276,2,1,80.26099999999997,185,FALSE,1,0.7
Empirical,WGS_meanShift1_permuteFALSE_seed3_sparsity30,3,2,DCV-ridgeRegression,0.4416,36,304,473.97300000000007,185,FALSE,1,0.7
Empirical,WGS_meanShift1_permuteFALSE_seed3_sparsity30,3,2,DCV-ridgeEnsemble,0.446,36,304,473.97300000000007,185,FALSE,1,0.7
