Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity30,2,1,SELBAL,0.5312,29,1,79.25800000000001,118,FALSE,2,0.7
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity30,2,1,CLR-LASSO,0.5964,3,3,1.2680000000000007,118,FALSE,2,0.7
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity30,2,1,Coda-LASSO,0.594,2,1,30.062000000000012,118,FALSE,2,0.7
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity30,2,2,DCV-ridgeRegression,0.5664,44,450,496.399,118,FALSE,2,0.7
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity30,2,2,DCV-ridgeEnsemble,0.558,44,450,496.399,118,FALSE,2,0.7
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity30,2,2,SELBAL,0.506,29,1,83.755,118,FALSE,2,0.7
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity30,2,2,CLR-LASSO,0.5332,2,2,1.1900000000000546,118,FALSE,2,0.7
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity30,2,2,Coda-LASSO,0.598,2,1,64.50099999999998,118,FALSE,2,0.7
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity30,2,2,DCV-ridgeRegression,0.6372,44,467,488.82400000000007,118,FALSE,2,0.7
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity30,2,2,DCV-ridgeEnsemble,0.6396,44,467,488.82400000000007,118,FALSE,2,0.7
