Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,WGS_meanShift6_permuteTRUE_seed1_sparsity10,1,1,SELBAL,0.576,15,1,128.173,177,TRUE,6,0.9
Permuted,WGS_meanShift6_permuteTRUE_seed1_sparsity10,1,1,CLR-LASSO,0.7031999999999999,12,12,0.8029999999999973,177,TRUE,6,0.9
Permuted,WGS_meanShift6_permuteTRUE_seed1_sparsity10,1,1,Coda-LASSO,0.5964,2,1,118.049,177,TRUE,6,0.9
Permuted,WGS_meanShift6_permuteTRUE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.6488,67,982,921.6200000000001,177,TRUE,6,0.9
Permuted,WGS_meanShift6_permuteTRUE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.3496,67,982,921.6200000000001,177,TRUE,6,0.9
Permuted,WGS_meanShift6_permuteTRUE_seed1_sparsity10,1,2,SELBAL,0.602,17,1,128.00900000000001,177,TRUE,6,0.9
Permuted,WGS_meanShift6_permuteTRUE_seed1_sparsity10,1,2,CLR-LASSO,0.7747999999999999,6,6,0.6140000000000327,177,TRUE,6,0.9
Permuted,WGS_meanShift6_permuteTRUE_seed1_sparsity10,1,2,Coda-LASSO,0.5068,3,1,70.577,177,TRUE,6,0.9
Permuted,WGS_meanShift6_permuteTRUE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.5272,67,985,867.8839999999998,177,TRUE,6,0.9
Permuted,WGS_meanShift6_permuteTRUE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.4772,67,985,867.8839999999998,177,TRUE,6,0.9
