Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,16S_meanShift3_permuteTRUE_seed1_sparsity30,1,1,SELBAL,0.5252,11,1,62.056,124,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed1_sparsity30,1,1,CLR-LASSO,0.5,0,0,1.2809999999999917,124,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed1_sparsity30,1,1,Coda-LASSO,0.6004,2,1,121.97300000000001,124,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed1_sparsity30,1,2,DCV-ridgeRegression,0.5432,24,121,538.845,124,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed1_sparsity30,1,2,DCV-ridgeEnsemble,0.5544,24,121,538.845,124,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed1_sparsity30,1,2,SELBAL,0.5856,22,1,81.2589999999999,124,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed1_sparsity30,1,2,CLR-LASSO,0.4932,11,11,0.5670000000000073,124,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed1_sparsity30,1,2,Coda-LASSO,0.588,2,1,71.67900000000009,124,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed1_sparsity30,1,2,DCV-ridgeRegression,0.614,93,1806,611.6059999999998,124,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed1_sparsity30,1,2,DCV-ridgeEnsemble,0.3956,93,1806,611.6059999999998,124,TRUE,3,0.7
