Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,1,SELBAL,0.5364,6,1,58.991,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,1,CLR-LASSO,0.5,0,0,0.8760000000000048,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,1,Coda-LASSO,0.48360000000000003,2,1,93.313,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeRegression,1,68,1119,656.8090000000001,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeEnsemble,1,68,1119,656.8090000000001,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,SELBAL,0.6284,9,1,74.9369999999999,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,CLR-LASSO,0.5,0,0,1.2019999999999982,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,Coda-LASSO,0.5108,2,1,103.69399999999996,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeRegression,1,91,1948,575.487,121,FALSE,6,0.5
Empirical,16S_meanShift6_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeEnsemble,1,91,1948,575.487,121,FALSE,6,0.5
