Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,16S_meanShift6_permuteTRUE_seed4_sparsity10,4,1,SELBAL,0.516,10,1,57.771,119,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed4_sparsity10,4,1,CLR-LASSO,0.5,0,0,0.9110000000000014,119,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed4_sparsity10,4,1,Coda-LASSO,0.5928,2,1,15.686999999999998,119,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed4_sparsity10,4,2,DCV-ridgeRegression,0.586,23,120,544.474,119,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed4_sparsity10,4,2,DCV-ridgeEnsemble,0.5824,23,120,544.474,119,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed4_sparsity10,4,2,SELBAL,0.5088,11,1,61.66500000000008,119,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed4_sparsity10,4,2,CLR-LASSO,0.5,0,0,0.8229999999999791,119,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed4_sparsity10,4,2,Coda-LASSO,0.5352,2,1,96.428,119,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed4_sparsity10,4,2,DCV-ridgeRegression,0.5732,67,907,570.395,119,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed4_sparsity10,4,2,DCV-ridgeEnsemble,0.4632,67,907,570.395,119,TRUE,6,0.9
