Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,WGS_meanShift2_permuteTRUE_seed2_sparsity50,2,1,SELBAL,0.5392,18,1,264.809,177,TRUE,2,0.5
Permuted,WGS_meanShift2_permuteTRUE_seed2_sparsity50,2,1,CLR-LASSO,0.5956,4,4,1.363999999999976,177,TRUE,2,0.5
Permuted,WGS_meanShift2_permuteTRUE_seed2_sparsity50,2,1,Coda-LASSO,0.52,2,1,207.45100000000002,177,TRUE,2,0.5
Permuted,WGS_meanShift2_permuteTRUE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.5436,133,3463,1728.652,177,TRUE,2,0.5
Permuted,WGS_meanShift2_permuteTRUE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.4728,133,3463,1728.652,177,TRUE,2,0.5
Permuted,WGS_meanShift2_permuteTRUE_seed2_sparsity50,2,2,SELBAL,0.5088,9,1,209.50599999999986,177,TRUE,2,0.5
Permuted,WGS_meanShift2_permuteTRUE_seed2_sparsity50,2,2,CLR-LASSO,0.5,0,0,1.0779999999999745,177,TRUE,2,0.5
Permuted,WGS_meanShift2_permuteTRUE_seed2_sparsity50,2,2,Coda-LASSO,0.5032,2,1,193.0250000000001,177,TRUE,2,0.5
Permuted,WGS_meanShift2_permuteTRUE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.6236,34,256,1413.6400000000003,177,TRUE,2,0.5
Permuted,WGS_meanShift2_permuteTRUE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.3884,34,256,1413.6400000000003,177,TRUE,2,0.5
