Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity10,2,1,SELBAL,0.598,11,1,117.746,177,FALSE,2,0.9
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity10,2,1,CLR-LASSO,0.5,0,0,0.9110000000000014,177,FALSE,2,0.9
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity10,2,1,Coda-LASSO,0.5184,2,1,101.738,177,FALSE,2,0.9
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity10,2,2,DCV-ridgeRegression,0.6043999999999999,67,1012,751.535,177,FALSE,2,0.9
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity10,2,2,DCV-ridgeEnsemble,0.3624,67,1012,751.535,177,FALSE,2,0.9
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity10,2,2,SELBAL,0.5528,24,1,196.38199999999995,177,FALSE,2,0.9
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity10,2,2,CLR-LASSO,0.5,0,0,0.9079999999999018,177,FALSE,2,0.9
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity10,2,2,Coda-LASSO,0.552,2,1,146.76499999999987,177,FALSE,2,0.9
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity10,2,2,DCV-ridgeRegression,0.5792,34,282,1017.0220000000002,177,FALSE,2,0.9
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity10,2,2,DCV-ridgeEnsemble,0.4048,34,282,1017.0220000000002,177,FALSE,2,0.9
