Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift5_permuteFALSE_seed2_sparsity50,2,1,SELBAL,0.5012,11,1,62.265,118,FALSE,5,0.5
Empirical,16S_meanShift5_permuteFALSE_seed2_sparsity50,2,1,CLR-LASSO,0.6192,3,3,1.3619999999999948,118,FALSE,5,0.5
Empirical,16S_meanShift5_permuteFALSE_seed2_sparsity50,2,1,Coda-LASSO,0.594,2,1,29.62700000000001,118,FALSE,5,0.5
Empirical,16S_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.9992,88,1706,479.8,118,FALSE,5,0.5
Empirical,16S_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.9984,88,1706,479.8,118,FALSE,5,0.5
Empirical,16S_meanShift5_permuteFALSE_seed2_sparsity50,2,2,SELBAL,0.5092,12,1,53.62099999999998,118,FALSE,5,0.5
Empirical,16S_meanShift5_permuteFALSE_seed2_sparsity50,2,2,CLR-LASSO,0.586,6,6,0.72899999999992815,118,FALSE,5,0.5
Empirical,16S_meanShift5_permuteFALSE_seed2_sparsity50,2,2,Coda-LASSO,0.5972,2,1,38.849000000000046,118,FALSE,5,0.5
Empirical,16S_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.9936,88,1673,415.5799999999998,118,FALSE,5,0.5
Empirical,16S_meanShift5_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.9932,88,1673,415.5799999999998,118,FALSE,5,0.5
