Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,16S_meanShift2_permuteTRUE_seed5_sparsity50,5,1,SELBAL,0.5272,12,1,39.415000000000006,124,TRUE,2,0.5
Permuted,16S_meanShift2_permuteTRUE_seed5_sparsity50,5,1,CLR-LASSO,0.532,5,5,0.517000000000003,124,TRUE,2,0.5
Permuted,16S_meanShift2_permuteTRUE_seed5_sparsity50,5,1,Coda-LASSO,0.5836,2,1,36.267,124,TRUE,2,0.5
Permuted,16S_meanShift2_permuteTRUE_seed5_sparsity50,5,2,DCV-ridgeRegression,0.514,24,120,311.121,124,TRUE,2,0.5
Permuted,16S_meanShift2_permuteTRUE_seed5_sparsity50,5,2,DCV-ridgeEnsemble,0.5075999999999999,24,120,311.121,124,TRUE,2,0.5
Permuted,16S_meanShift2_permuteTRUE_seed5_sparsity50,5,2,SELBAL,0.5864,5,1,33.05500000000001,124,TRUE,2,0.5
Permuted,16S_meanShift2_permuteTRUE_seed5_sparsity50,5,2,CLR-LASSO,0.5196,2,2,0.5339999999999918,124,TRUE,2,0.5
Permuted,16S_meanShift2_permuteTRUE_seed5_sparsity50,5,2,Coda-LASSO,0.4868,2,1,6.7590000000000146,124,TRUE,2,0.5
Permuted,16S_meanShift2_permuteTRUE_seed5_sparsity50,5,2,DCV-ridgeRegression,0.5484,93,1635,353.648,124,TRUE,2,0.5
Permuted,16S_meanShift2_permuteTRUE_seed5_sparsity50,5,2,DCV-ridgeEnsemble,0.4696,93,1635,353.648,124,TRUE,2,0.5
