Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,16S_meanShift6_permuteTRUE_seed1_sparsity10,1,1,SELBAL,0.5064,16,1,52.159,124,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed1_sparsity10,1,1,CLR-LASSO,0.5,0,0,1.0360000000000014,124,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed1_sparsity10,1,1,Coda-LASSO,0.6004,2,1,96.01100000000001,124,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.5324,24,124,432.94999999999993,124,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.5428,24,124,432.94999999999993,124,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed1_sparsity10,1,2,SELBAL,0.4692,11,1,45.923,124,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed1_sparsity10,1,2,CLR-LASSO,0.4932,11,11,0.45899999999994634,124,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed1_sparsity10,1,2,Coda-LASSO,0.588,2,1,57.52499999999998,124,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed1_sparsity10,1,2,DCV-ridgeRegression,0.708,93,1793,498.49,124,TRUE,6,0.9
Permuted,16S_meanShift6_permuteTRUE_seed1_sparsity10,1,2,DCV-ridgeEnsemble,0.2876,93,1793,498.49,124,TRUE,6,0.9
