Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift3_permuteFALSE_seed4_sparsity50,4,1,SELBAL,0.5564,16,1,71.334,119,FALSE,3,0.5
Empirical,16S_meanShift3_permuteFALSE_seed4_sparsity50,4,1,CLR-LASSO,0.5,0,0,1.894999999999996,119,FALSE,3,0.5
Empirical,16S_meanShift3_permuteFALSE_seed4_sparsity50,4,1,Coda-LASSO,0.61,4,1,45.21499999999999,119,FALSE,3,0.5
Empirical,16S_meanShift3_permuteFALSE_seed4_sparsity50,4,2,DCV-ridgeRegression,0.8548,67,1020,594.668,119,FALSE,3,0.5
Empirical,16S_meanShift3_permuteFALSE_seed4_sparsity50,4,2,DCV-ridgeEnsemble,0.844,67,1020,594.668,119,FALSE,3,0.5
Empirical,16S_meanShift3_permuteFALSE_seed4_sparsity50,4,2,SELBAL,0.4712,15,1,68.69200000000001,119,FALSE,3,0.5
Empirical,16S_meanShift3_permuteFALSE_seed4_sparsity50,4,2,CLR-LASSO,0.5,0,0,1.981999999999971,119,FALSE,3,0.5
Empirical,16S_meanShift3_permuteFALSE_seed4_sparsity50,4,2,Coda-LASSO,0.524,2,1,92.12799999999993,119,FALSE,3,0.5
Empirical,16S_meanShift3_permuteFALSE_seed4_sparsity50,4,2,DCV-ridgeRegression,0.9052,89,1508,595.345,119,FALSE,3,0.5
Empirical,16S_meanShift3_permuteFALSE_seed4_sparsity50,4,2,DCV-ridgeEnsemble,0.892,89,1508,595.345,119,FALSE,3,0.5
