Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,WGS_meanShift3_permuteTRUE_seed2_sparsity50,2,1,SELBAL,0.5656,17,1,168.88400000000001,177,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed2_sparsity50,2,1,CLR-LASSO,0.5732,4,4,1.190999999999974,177,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed2_sparsity50,2,1,Coda-LASSO,0.522,2,1,127.16199999999998,177,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.5336,133,3474,1219.087,177,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.4772,133,3474,1219.087,177,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed2_sparsity50,2,2,SELBAL,0.572,18,1,162.25299999999993,177,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed2_sparsity50,2,2,CLR-LASSO,0.5,0,0,0.875,177,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed2_sparsity50,2,2,Coda-LASSO,0.4976,2,1,138.60799999999995,177,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.6224,34,254,1014.656,177,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.38639999999999997,34,254,1014.656,177,TRUE,3,0.5
