Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,16S_meanShift1_permuteTRUE_seed2_sparsity10,2,1,SELBAL,0.5688,11,1,57.157,118,TRUE,1,0.9
Permuted,16S_meanShift1_permuteTRUE_seed2_sparsity10,2,1,CLR-LASSO,0.5,0,0,0.9679999999999893,118,TRUE,1,0.9
Permuted,16S_meanShift1_permuteTRUE_seed2_sparsity10,2,1,Coda-LASSO,0.4844,2,1,55.661,118,TRUE,1,0.9
Permuted,16S_meanShift1_permuteTRUE_seed2_sparsity10,2,2,DCV-ridgeRegression,0.5728,44,427,530.0640000000001,118,TRUE,1,0.9
Permuted,16S_meanShift1_permuteTRUE_seed2_sparsity10,2,2,DCV-ridgeEnsemble,0.5828,44,427,530.0640000000001,118,TRUE,1,0.9
Permuted,16S_meanShift1_permuteTRUE_seed2_sparsity10,2,2,SELBAL,0.618,23,1,77.34400000000005,118,TRUE,1,0.9
Permuted,16S_meanShift1_permuteTRUE_seed2_sparsity10,2,2,CLR-LASSO,0.5512,4,4,0.9950000000000045,118,TRUE,1,0.9
Permuted,16S_meanShift1_permuteTRUE_seed2_sparsity10,2,2,Coda-LASSO,0.4764,2,1,73.59900000000005,118,TRUE,1,0.9
Permuted,16S_meanShift1_permuteTRUE_seed2_sparsity10,2,2,DCV-ridgeRegression,0.5656,44,427,536.1960000000001,118,TRUE,1,0.9
Permuted,16S_meanShift1_permuteTRUE_seed2_sparsity10,2,2,DCV-ridgeEnsemble,0.5612,44,427,536.1960000000001,118,TRUE,1,0.9
