Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,16S_meanShift6_permuteTRUE_seed2_sparsity30,2,1,SELBAL,0.5044,12,1,60.266000000000005,118,TRUE,6,0.7
Permuted,16S_meanShift6_permuteTRUE_seed2_sparsity30,2,1,CLR-LASSO,0.5,0,0,0.9750000000000085,118,TRUE,6,0.7
Permuted,16S_meanShift6_permuteTRUE_seed2_sparsity30,2,1,Coda-LASSO,0.4844,2,1,55.744,118,TRUE,6,0.7
Permuted,16S_meanShift6_permuteTRUE_seed2_sparsity30,2,2,DCV-ridgeRegression,0.7028,88,1595,595.791,118,TRUE,6,0.7
Permuted,16S_meanShift6_permuteTRUE_seed2_sparsity30,2,2,DCV-ridgeEnsemble,0.6836,88,1595,595.791,118,TRUE,6,0.7
Permuted,16S_meanShift6_permuteTRUE_seed2_sparsity30,2,2,SELBAL,0.6008,25,1,84.3130000000001,118,TRUE,6,0.7
Permuted,16S_meanShift6_permuteTRUE_seed2_sparsity30,2,2,CLR-LASSO,0.5512,4,4,0.90199999999993,118,TRUE,6,0.7
Permuted,16S_meanShift6_permuteTRUE_seed2_sparsity30,2,2,Coda-LASSO,0.4764,2,1,68.90899999999999,118,TRUE,6,0.7
Permuted,16S_meanShift6_permuteTRUE_seed2_sparsity30,2,2,DCV-ridgeRegression,0.6712,23,113,522.4999999999999,118,TRUE,6,0.7
Permuted,16S_meanShift6_permuteTRUE_seed2_sparsity30,2,2,DCV-ridgeEnsemble,0.3232,23,113,522.4999999999999,118,TRUE,6,0.7
