Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,WGS_meanShift5_permuteTRUE_seed4_sparsity10,4,1,SELBAL,0.564,15,1,126.569,179,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed4_sparsity10,4,1,CLR-LASSO,0.5,0,0,1.0670000000000073,179,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed4_sparsity10,4,1,Coda-LASSO,0.5744,2,1,138.76899999999998,179,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed4_sparsity10,4,2,DCV-ridgeRegression,0.5276,134,3555,1044.089,179,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed4_sparsity10,4,2,DCV-ridgeEnsemble,0.47,134,3555,1044.089,179,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed4_sparsity10,4,2,SELBAL,0.6632,26,1,117.21800000000007,179,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed4_sparsity10,4,2,CLR-LASSO,0.5,0,0,0.4420000000000073,179,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed4_sparsity10,4,2,Coda-LASSO,0.654,2,1,97.154,179,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed4_sparsity10,4,2,DCV-ridgeRegression,0.5312,34,264,868.3519999999996,179,TRUE,5,0.9
Permuted,WGS_meanShift5_permuteTRUE_seed4_sparsity10,4,2,DCV-ridgeEnsemble,0.5376,34,264,868.3519999999996,179,TRUE,5,0.9
