Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity50,2,1,SELBAL,0.4984,17,1,76.516,118,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity50,2,1,CLR-LASSO,0.5808,4,4,1.6039999999999992,118,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity50,2,1,Coda-LASSO,0.594,2,1,39.83300000000001,118,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.5559999999999999,23,129,577.539,118,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.5548,23,129,577.539,118,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity50,2,2,SELBAL,0.5132,9,1,60.42000000000007,118,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity50,2,2,CLR-LASSO,0.5,0,0,1.0049999999999955,118,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity50,2,2,Coda-LASSO,0.5976,2,1,81.09699999999998,118,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeRegression,0.6136,44,466,564.01,118,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed2_sparsity50,2,2,DCV-ridgeEnsemble,0.6204,44,466,564.01,118,FALSE,2,0.5
