Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,WGS_meanShift3_permuteTRUE_seed3_sparsity50,3,1,SELBAL,0.5536,14,1,125.94000000000001,185,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed3_sparsity50,3,1,CLR-LASSO,0.4848,6,6,0.9850000000000136,185,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed3_sparsity50,3,1,Coda-LASSO,0.4932,2,1,97.24100000000001,185,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed3_sparsity50,3,2,DCV-ridgeRegression,0.5116,70,1097,952.761,185,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed3_sparsity50,3,2,DCV-ridgeEnsemble,0.5192,70,1097,952.761,185,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed3_sparsity50,3,2,SELBAL,0.48560000000000003,18,1,137.25,185,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed3_sparsity50,3,2,CLR-LASSO,0.5,0,0,0.6630000000000109,185,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed3_sparsity50,3,2,Coda-LASSO,0.5124,2,1,104.66100000000006,185,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed3_sparsity50,3,2,DCV-ridgeRegression,0.536,36,288,892.903,185,TRUE,3,0.5
Permuted,WGS_meanShift3_permuteTRUE_seed3_sparsity50,3,2,DCV-ridgeEnsemble,0.4596,36,288,892.903,185,TRUE,3,0.5
