Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,16S_meanShift3_permuteTRUE_seed2_sparsity30,2,1,SELBAL,0.498,16,1,64.27000000000001,118,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed2_sparsity30,2,1,CLR-LASSO,0.5,0,0,0.9410000000000025,118,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed2_sparsity30,2,1,Coda-LASSO,0.4844,2,1,53.97,118,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed2_sparsity30,2,2,DCV-ridgeRegression,0.6348,23,120,508.91100000000006,118,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed2_sparsity30,2,2,DCV-ridgeEnsemble,0.6496,23,120,508.91100000000006,118,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed2_sparsity30,2,2,SELBAL,0.5619999999999999,23,1,77.13,118,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed2_sparsity30,2,2,CLR-LASSO,0.5512,4,4,1.01400000000001,118,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed2_sparsity30,2,2,Coda-LASSO,0.4764,2,1,66.80899999999997,118,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed2_sparsity30,2,2,DCV-ridgeRegression,0.5676,44,424,524.5980000000002,118,TRUE,3,0.7
Permuted,16S_meanShift3_permuteTRUE_seed2_sparsity30,2,2,DCV-ridgeEnsemble,0.4236,44,424,524.5980000000002,118,TRUE,3,0.7
