Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity30,2,1,SELBAL,0.602,13,1,197.64999999999998,177,FALSE,2,0.7
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity30,2,1,CLR-LASSO,0.5,0,0,1.1380000000000052,177,FALSE,2,0.7
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity30,2,1,Coda-LASSO,0.5196,2,1,179.88700000000003,177,FALSE,2,0.7
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity30,2,2,DCV-ridgeRegression,0.5308,34,274,1413.452,177,FALSE,2,0.7
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity30,2,2,DCV-ridgeEnsemble,0.452,34,274,1413.452,177,FALSE,2,0.7
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity30,2,2,SELBAL,0.5508,18,1,223.16000000000008,177,FALSE,2,0.7
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity30,2,2,CLR-LASSO,0.6172,1,1,1.20699999999988,177,FALSE,2,0.7
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity30,2,2,Coda-LASSO,0.55,2,1,173.15300000000025,177,FALSE,2,0.7
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity30,2,2,DCV-ridgeRegression,0.4836,67,994,1412.2999999999997,177,FALSE,2,0.7
Empirical,WGS_meanShift2_permuteFALSE_seed2_sparsity30,2,2,DCV-ridgeEnsemble,0.4632,67,994,1412.2999999999997,177,FALSE,2,0.7
