Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,WGS_meanShift5_permuteFALSE_seed3_sparsity50,3,1,SELBAL,0.7128,19,1,111.17999999999999,185,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed3_sparsity50,3,1,CLR-LASSO,0.5,0,0,0.6449999999999818,185,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed3_sparsity50,3,1,Coda-LASSO,0.7352,2,1,101.922,185,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeRegression,0.9843999999999999,104,1884,590.135,185,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeEnsemble,0.9832,104,1884,590.135,185,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed3_sparsity50,3,2,SELBAL,0.632,13,1,102.88800000000003,185,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed3_sparsity50,3,2,CLR-LASSO,0.5684,44,44,0.5879999999999654,185,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed3_sparsity50,3,2,Coda-LASSO,0.6144,2,1,58.889999999999986,185,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeRegression,0.9768,104,2052,593.094,185,FALSE,5,0.5
Empirical,WGS_meanShift5_permuteFALSE_seed3_sparsity50,3,2,DCV-ridgeEnsemble,0.9843999999999999,104,2052,593.094,185,FALSE,5,0.5
