Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift5_permuteFALSE_seed3_sparsity10,3,1,SELBAL,0.7972,6,1,64.961,121,FALSE,5,0.9
Empirical,16S_meanShift5_permuteFALSE_seed3_sparsity10,3,1,CLR-LASSO,0.5004,1,1,1.2069999999999936,121,FALSE,5,0.9
Empirical,16S_meanShift5_permuteFALSE_seed3_sparsity10,3,1,Coda-LASSO,0.5499999999999999,2,1,64.375,121,FALSE,5,0.9
Empirical,16S_meanShift5_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeRegression,0.9988,46,410,543.1759999999999,121,FALSE,5,0.9
Empirical,16S_meanShift5_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeEnsemble,1,46,410,543.1759999999999,121,FALSE,5,0.9
Empirical,16S_meanShift5_permuteFALSE_seed3_sparsity10,3,2,SELBAL,0.7156,9,1,63.422000000000025,121,FALSE,5,0.9
Empirical,16S_meanShift5_permuteFALSE_seed3_sparsity10,3,2,CLR-LASSO,0.5,0,0,2.2339999999999236,121,FALSE,5,0.9
Empirical,16S_meanShift5_permuteFALSE_seed3_sparsity10,3,2,Coda-LASSO,0.5488,3,1,110.56700000000001,121,FALSE,5,0.9
Empirical,16S_meanShift5_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeRegression,1,68,677,557.705,121,FALSE,5,0.9
Empirical,16S_meanShift5_permuteFALSE_seed3_sparsity10,3,2,DCV-ridgeEnsemble,1,68,677,557.705,121,FALSE,5,0.9
