Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Permuted,16S_meanShift4_permuteTRUE_seed5_sparsity50,5,1,SELBAL,0.5499999999999999,19,1,79.604,124,TRUE,4,0.5
Permuted,16S_meanShift4_permuteTRUE_seed5_sparsity50,5,1,CLR-LASSO,0.5408,5,5,0.8029999999999973,124,TRUE,4,0.5
Permuted,16S_meanShift4_permuteTRUE_seed5_sparsity50,5,1,Coda-LASSO,0.5852,2,1,62.098,124,TRUE,4,0.5
Permuted,16S_meanShift4_permuteTRUE_seed5_sparsity50,5,2,DCV-ridgeRegression,0.5168,24,110,552.2470000000001,124,TRUE,4,0.5
Permuted,16S_meanShift4_permuteTRUE_seed5_sparsity50,5,2,DCV-ridgeEnsemble,0.4772,24,110,552.2470000000001,124,TRUE,4,0.5
Permuted,16S_meanShift4_permuteTRUE_seed5_sparsity50,5,2,SELBAL,0.5124,16,1,74.93600000000004,124,TRUE,4,0.5
Permuted,16S_meanShift4_permuteTRUE_seed5_sparsity50,5,2,CLR-LASSO,0.5172,3,3,0.7930000000000064,124,TRUE,4,0.5
Permuted,16S_meanShift4_permuteTRUE_seed5_sparsity50,5,2,Coda-LASSO,0.4856,2,1,13.634000000000015,124,TRUE,4,0.5
Permuted,16S_meanShift4_permuteTRUE_seed5_sparsity50,5,2,DCV-ridgeRegression,0.598,70,970,597.103,124,TRUE,4,0.5
Permuted,16S_meanShift4_permuteTRUE_seed5_sparsity50,5,2,DCV-ridgeEnsemble,0.4264,70,970,597.103,124,TRUE,4,0.5
