Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR/PLR_glmnet4,0.9151103565365025,0.9556689972985857,95,2133,163.44899999999996,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR/PLR_pls2,0.9165251839275609,0.960845383759733,95,2133,163.44899999999996,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR/PLR_ranger1,0.9182229767968307,0.9585372636262515,95,2133,163.44899999999996,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR/PLR_rangerE5,0.9149688737973967,0.960266698448011,95,2133,163.44899999999996,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR/PLR_svmRadial3,0.9196378041878891,0.9539369140314635,95,2133,163.44899999999996,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR/PLR_DCV-ridgeRegression,0.9168081494057725,0.9596959584723768,95,2133,163.44899999999996,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR/PLR_DCV-ridgeEnsemble,0.9182229767968307,0.9591159489379735,95,2133,163.44899999999996,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR/PLR_ALR/PLR_DCV,0.9168081494057725,0.9596959584723768,95,2133,163.44899999999996,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR_glmnet4,0.9216185625353707,0.9556650246305418,95,94,44.799999999999955,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR_pls2,0.9102999434069043,0.9533688225011918,95,94,44.799999999999955,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR_ranger1,0.909734012450481,0.9473065310662641,95,94,44.799999999999955,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR_rangerE5,0.9134125636672326,0.9519194607765242,95,94,44.799999999999955,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR_svmRadial3,0.9125636672325976,0.9453043063721596,95,94,44.799999999999955,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR_DCV-ridgeRegression,0.9219015280135824,0.9401173261295619,95,94,44.799999999999955,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR_DCV-ridgeEnsemble,0.9173740803621958,0.9533635256104667,95,94,44.799999999999955,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,ALR_ALR_DCV,0.9173740803621958,0.9533635256104667,95,94,44.799999999999955,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,PLR_glmnet4,0.9199207696661007,0.9389851157370623,95,2188,103.28700000000003,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,PLR_pls2,0.9309564233163554,0.9591225700513799,95,2188,103.28700000000003,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,PLR_ranger1,0.9216185625353707,0.9599760315694688,95,2188,103.28700000000003,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,PLR_rangerE5,0.9224674589700057,0.958829254727475,95,2188,103.28700000000003,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,PLR_svmRadial3,0.9224674589700056,0.9527874887441072,95,2188,103.28700000000003,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,PLR_DCV-ridgeRegression,0.9255800792303339,0.9556650246305418,95,2188,103.28700000000003,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,PLR_DCV-ridgeEnsemble,0.9250141482739106,0.9585412362942952,95,2188,103.28700000000003,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,1,PLR_PLR_DCV,0.9250141482739106,0.9585412362942952,95,2188,103.28700000000003,226,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,2,ALR/PLR_glmnet4,0.9519700891573195,0.8925194660734149,95,2160,97.27099999999996,217,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,2,ALR/PLR_pls2,0.9692263445498993,0.8976839345304306,95,2160,97.27099999999996,217,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,2,ALR/PLR_ranger1,0.9667817083692838,0.9012990624503416,95,2160,97.27099999999996,217,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,2,ALR/PLR_rangerE5,0.9646246764452113,0.905212140473542,95,2160,97.27099999999996,217,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,2,ALR/PLR_svmRadial3,0.9695139488064423,0.9094430319402511,95,2160,97.27099999999996,217,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,2,ALR/PLR_DCV-ridgeRegression,0.9623238423928674,0.9135150166852057,95,2160,97.27099999999996,217,5
Empirical,cmg_QinN-2014_cirr_seed3_featSize2,3,2,ALR/PLR_DCV-ridgeEnsemble,0.9692263445498993,0.9054505005561735,95,2160,97.27099999999996,217,5
