Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR/PLR_glmnet4,0.7522321428571429,0.5267857142857143,28,165,35.355999999999995,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR/PLR_pls2,0.7678571428571428,0.6149553571428572,28,165,35.355999999999995,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR/PLR_ranger1,0.7639508928571429,0.5479910714285714,28,165,35.355999999999995,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR/PLR_rangerE5,0.7589285714285714,0.5948660714285714,28,165,35.355999999999995,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR/PLR_svmRadial3,0.7667410714285714,0.6633184523809523,28,165,35.355999999999995,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR/PLR_DCV-ridgeRegression,0.7712053571428572,0.5691964285714286,28,165,35.355999999999995,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR/PLR_DCV-ridgeEnsemble,0.7712053571428571,0.4464285714285714,28,165,35.355999999999995,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR/PLR_ALR/PLR_DCV,0.7712053571428572,0.5691964285714286,28,165,35.355999999999995,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR_glmnet4,0.7633928571428571,0.6380208333333333,28,27,28.587999999999994,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR_pls2,0.7377232142857143,0.5636160714285714,28,27,28.587999999999994,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR_ranger1,0.7494419642857143,0.6285342261904762,28,27,28.587999999999994,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR_rangerE5,0.72265625,0.6783854166666667,28,27,28.587999999999994,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR_svmRadial3,0.7488839285714286,0.7771577380952381,28,27,28.587999999999994,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR_DCV-ridgeRegression,0.7444196428571429,0.6238839285714286,28,27,28.587999999999994,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR_DCV-ridgeEnsemble,0.7444196428571429,0.4252232142857143,28,27,28.587999999999994,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,ALR_ALR_DCV,0.7444196428571429,0.6238839285714286,28,27,28.587999999999994,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,PLR_glmnet4,0.7522321428571429,0.5978422619047619,28,172,36.51999999999998,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,PLR_pls2,0.7399553571428571,0.6804315476190477,28,172,36.51999999999998,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,PLR_ranger1,0.7455357142857143,0.5053943452380952,28,172,36.51999999999998,60,5
Empirical,selbal_HIV_16s_seed1_featSize2,1,1,PLR_rangerE5,0.7377232142857143,0.5848214285714286,28,172,36.51999999999998,60,5
