Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR/PLR_glmnet4,0.7925602175602176,0.792035742035742,23,121,93.00900000000001,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR/PLR_pls2,0.7813714063714063,0.7860139860139861,23,121,93.00900000000001,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR/PLR_ranger1,0.8173076923076923,0.8077311577311577,23,121,93.00900000000001,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR/PLR_rangerE5,0.8180749805749806,0.8222027972027972,23,121,93.00900000000001,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR/PLR_svmRadial3,0.8071095571095571,0.8062548562548562,23,121,93.00900000000001,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR/PLR_DCV-ridgeRegression,0.7874514374514374,0.7825951825951827,23,121,93.00900000000001,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR/PLR_DCV-ridgeEnsemble,0.8150543900543901,0.8157731157731158,23,121,93.00900000000001,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR/PLR_ALR/PLR_DCV,0.8150543900543901,0.8157731157731158,23,121,93.00900000000001,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR_glmnet4,0.7876456876456877,0.7825174825174825,23,22,68.64299999999997,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR_pls2,0.7823620823620824,0.7742812742812744,23,22,68.64299999999997,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR_ranger1,0.8171522921522921,0.8165695415695415,23,22,68.64299999999997,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR_rangerE5,0.8267676767676768,0.8172688422688423,23,22,68.64299999999997,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR_svmRadial3,0.8118492618492619,0.7957653457653457,23,22,68.64299999999997,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR_DCV-ridgeRegression,0.7856837606837607,0.7768453768453769,23,22,68.64299999999997,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR_DCV-ridgeEnsemble,0.8213286713286714,0.8105672105672106,23,22,68.64299999999997,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,ALR_ALR_DCV,0.8213286713286714,0.8105672105672106,23,22,68.64299999999997,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,PLR_glmnet4,0.8102369852369853,0.7874514374514374,23,123,94.33699999999999,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,PLR_pls2,0.8020979020979021,0.7776612276612276,23,123,94.33699999999999,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,PLR_ranger1,0.8312451437451438,0.8003108003108004,23,123,94.33699999999999,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,PLR_rangerE5,0.8361499611499612,0.8119075369075368,23,123,94.33699999999999,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,PLR_svmRadial3,0.8253885003885004,0.8005439005439006,23,123,94.33699999999999,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,PLR_DCV-ridgeRegression,0.811072261072261,0.7730769230769231,23,123,94.33699999999999,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,PLR_DCV-ridgeEnsemble,0.835081585081585,0.8108780108780109,23,123,94.33699999999999,48,5
Empirical,selbal_Crohns_16s_seed2_featSize2,2,1,PLR_PLR_DCV,0.835081585081585,0.8108780108780109,23,123,94.33699999999999,48,5
