Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,feat_set
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR/PLR_glmnet4,0.6127232142857143,0.8058035714285714,5,5,20.907000000000004,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR/PLR_pls2,0.6060267857142857,0.7860863095238095,5,5,20.907000000000004,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR/PLR_ranger1,0.6110491071428571,0.7901785714285714,5,5,20.907000000000004,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR/PLR_rangerE5,0.6110491071428571,0.8015252976190477,5,5,20.907000000000004,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR/PLR_svmRadial3,0.6350446428571429,0.6138392857142857,5,5,20.907000000000004,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR/PLR_DCV-ridgeRegression,0.6104910714285714,0.8110119047619047,5,5,20.907000000000004,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR/PLR_DCV-ridgeEnsemble,0.6082589285714286,0.8005952380952381,5,5,20.907000000000004,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR/PLR_ALR/PLR_DCV,0.6104910714285714,0.8110119047619047,5,5,20.907000000000004,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR_glmnet4,0.6104910714285714,0.8017113095238095,5,4,21.25,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR_pls2,0.609375,0.7860863095238095,5,4,21.25,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR_ranger1,0.5920758928571429,0.7260044642857143,5,4,21.25,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR_rangerE5,0.609375,0.7598586309523809,5,4,21.25,60,1
Empirical,selbal_HIV_16s_seed3_featSize1,3,1,ALR_svmRadial3,0.6216517857142857,0.6302083333333334,5,4,21.25,60,1
